Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
-9043.583333333334,0.0,90.89
-9227.729166666666,0.0,95.8
-9026.5,0.0,122.46
-9441.506276150629,2093.878661087866,137.44
-5883.333333333333,7888.120833333333,134.7
-296.25,18801.091666666667,123.13
1221.6458333333333,29486.779166666667,109.03
4885.104166666667,36417.004166666666,99.02
16276.8125,39574.708333333336,89.62
24609.70833333333,40445.316666666666,88.48
22852.27083333333,38478.45,88.39
18778.95833333333,34269.208333333336,89.92
12341.979166666666,27145.191666666666,92.32
4079.375,17330.6375,119.01
292.3430962343096,8765.276150627615,131.57
-97.64583333333331,1967.125,143.93
-53.645833333333336,0.1875,143.38
-2709.205020920502,0.0,129.94
-4136.229166666667,0.0,120.96
-5640.3125,0.0,117.86
-7041.354166666667,0.0,114.15
-8448.75,0.0,105.98
-8231.645833333334,0.0,98.05
-8354.354166666666,0.0,95.71
-8140.083333333333,0.0,95.66
-8273.916666666666,0.0,96.2
-8453.6875,0.0,103.8
-6616.416666666667,2017.3541666666667,120.98
-2013.0416666666667,7602.258333333333,122.0
517.9791666666666,18076.608333333334,115.99
4049.7083333333335,28467.6,95.66
12280.854166666666,35366.575,89.47
24969.95833333333,38485.941666666666,89.51
28188.166666666668,39265.15,87.06
26431.45833333333,37497.84166666667,84.16
22088.5,33092.683333333334,86.46
15189.145833333334,26096.38333333333,89.27
6010.3125,16656.554166666665,107.54
400.4166666666667,8236.225,127.33
-199.79166666666663,1784.5375,142.55
-172.47916666666666,0.0,142.4
-3078.145833333333,0.0,127.92
-5164.833333333333,0.0,122.81
-8929.666666666666,0.0,104.36
-10099.083333333334,0.0,109.21
-9966.708333333334,0.0,99.88
-9736.645833333334,0.0,95.35
-9929.75,0.0,92.54
-9848.333333333334,0.0,92.04
-8252.6875,0.0,92.56
-9065.916666666666,0.0,93.81
-6701.520833333333,2007.0541666666663,92.88
-1765.0,7711.0,93.44
506.7083333333333,17159.366666666665,92.04
3600.8541666666665,26545.05,88.68
11379.583333333334,34486.24166666667,84.01
23913.916666666668,37590.14166666667,81.47
27708.291666666668,38297.80416666667,65.66
26010.08333333333,36511.94583333333,60.06
21660.25,32245.866666666665,69.09
14386.75,25184.75833333333,84.9
5309.083333333333,16095.016666666666,95.18
283.6458333333333,7618.6625,127.45
-262.5625,717.3291666666667,138.69
-244.41666666666663,0.0,139.07
-2532.708333333333,0.0,129.0
-4092.7083333333335,0.0,121.99
-5590.583333333333,0.0,104.1
-8324.333333333334,0.0,105.32
-8428.229166666666,0.0,104.79
-8393.083333333334,0.0,101.85
-8244.458333333334,0.0,97.97
-8420.9375,0.0,100.0
-8212.333333333334,0.0,110.0
-8444.958333333334,0.0,135.97
-8573.229166666666,1851.4,165.0
-7404.291666666667,7145.204166666666,160.0
-675.5833333333334,17472.225,139.26
845.1666666666666,27790.69583333333,128.04
4408.083333333333,34477.604166666664,110.7
13240.8125,37597.68333333333,105.57
18784.39583333333,38743.09166666667,103.26
20237.5625,36829.23333333333,105.49
16316.895833333334,32457.220833333333,115.08
10712.625,25243.5625,128.67
3596.083333333333,16520.466666666667,137.73
-924.2916666666666,7971.008333333333,150.0
-43.10416666666666,2276.5125,190.68
-126.0,0.0,181.72
-831.5625,0.0,147.22
-4098.4375,0.0,132.66
-4777.1875,0.0,110.79
-7598.541666666667,0.0,110.72
-7986.979166666667,0.0,112.0
-8265.666666666666,0.0,108.52
-8248.729166666666,0.0,107.87
-8241.354166666666,0.0,107.98
-8174.145833333333,0.0,110.82
-8268.645833333334,0.0,141.96
-9004.145833333334,2098.0958333333333,160.87
-6894.958333333333,6377.333333333333,164.44
-2023.9791666666667,14716.025,142.5
737.1041666666666,23458.345833333333,134.51
1086.9791666666667,30728.575,120.04
7889.958333333333,34301.416666666664,108.63
14039.916666666666,35193.8875,108.73
12297.270833333334,31438.7375,108.28
15163.479166666666,27761.45,107.98
7752.583333333333,22486.14583333333,113.07
1432.1041666666667,13214.754166666668,135.83
-28.625,6094.458333333333,145.9
-69.3125,1435.8958333333333,180.0
-39.208333333333336,0.0,164.01
-2337.083333333333,0.0,141.32
-4433.541666666667,0.0,126.5
-5424.104166666667,0.0,109.1
-7365.8125,0.0,115.0
-7238.791666666667,0.0,110.0
-7749.895833333333,0.0,106.62
-8120.5625,0.0,104.8
-7530.4375,0.0,109.44
-8197.64705882353,0.0,114.94
-8636.541666666666,0.0,145.0
-8603.041666666666,1625.225,151.16
-8053.770833333333,6737.708333333333,149.96
-435.5,16147.395833333334,138.0
987.4791666666666,26307.970833333333,124.17
3287.333333333333,33986.125,109.46
11965.125,37644.80416666667,106.03
18358.0,38595.46666666667,103.01
18774.291666666668,36637.0375,103.93
15062.34309623431,32048.677824267783,109.08
6863.104166666667,24622.6375,117.52
996.125,15271.275,136.03
-160.5,7014.833333333333,149.75
-104.08333333333331,1132.6791666666666,165.78
-394.4583333333333,0.0,152.36
-3894.6458333333335,0.0,137.11
-5585.541666666667,0.0,125.01
-6832.291666666667,0.0,110.54
-8672.416666666666,0.0,107.73
-8308.708333333334,0.0,107.72
-8567.625,0.0,105.03
-8682.333333333334,0.0,101.88
-7991.458333333333,0.0,103.16
-8251.25,0.0,109.02
-9074.43722943723,0.0,138.38
-7764.497907949791,1686.9246861924687,148.05
-6752.145833333333,6265.375,149.43
-1148.4791666666667,16112.466666666667,144.99
777.9791666666666,26240.108333333334,137.64
2240.583333333333,27672.2125,118.7
6669.0,33369.34166666667,110.06
15934.5,39089.50833333333,111.32
16208.9375,33820.17083333333,113.3
13567.3125,30500.5625,123.83
670.375,10498.741666666669,137.0
452.75,11019.304166666669,145.98
-227.91666666666663,4647.854166666667,157.7
-584.4166666666666,666.2375,174.23
-3205.375,0.0,168.48
-4065.4583333333335,0.0,148.0
-6300.916666666667,0.0,139.86
-8104.916666666667,0.0,124.11
-8376.5,0.0,119.01
-8594.1875,0.0,114.43
-8210.625,0.0,113.88
-7840.333333333333,0.0,111.67
-8352.583333333334,0.0,113.82
-8764.6875,0.0,117.58
-8209.25,0.0,145.45
-7991.416666666667,2581.491666666667,158.07
-6473.875,7300.629166666667,162.27
-4542.979166666667,12381.529166666667,156.66
51.25,18983.029166666667,149.22
1337.4375,26021.941666666666,144.22
1471.1715481171548,23834.13389121339,140.0
1407.3333333333333,21776.64583333333,128.0
1967.8125,17252.8125,120.52
4387.354166666667,20452.554166666665,130.61
3224.875,16745.720833333333,140.09
-218.326359832636,5948.430962343096,152.48
-2939.395833333333,3063.8166666666666,159.18
-5308.979166666667,174.21666666666667,159.58
-8325.020833333334,0.0,159.31
-9569.6875,0.0,148.64
-8956.666666666666,0.0,141.52
-10076.0625,0.0,132.66
-8880.0625,0.0,140.16
-10550.083333333334,0.0,129.77
-8972.666666666666,0.0,115.96
-11017.395833333334,0.0,109.82
-9136.8125,0.0,110.02
-10598.9375,0.0,111.21
-9223.791666666666,0.0,130.06
-9661.729166666666,721.1583333333333,136.12
-6543.625,2635.758333333333,143.46
-6343.083333333333,4632.954166666666,145.03
-2244.6041666666665,7414.375,141.32
-1362.5416666666667,11342.554166666669,133.68
6605.958333333333,29125.166666666668,122.02
2342.75,20007.104166666668,111.59
2201.625,20197.3625,106.08
4265.020833333333,18805.241666666665,107.81
2159.645833333333,12250.275,112.36
365.0833333333333,7758.720833333334,129.2
26.77083333333333,4441.175,146.98
-168.60416666666666,806.3583333333333,155.09
-1923.5416666666667,0.0,153.9
-5018.4375,0.0,145.03
-8027.4375,0.0,138.68
-10285.916666666666,0.0,121.08
-8034.625,0.0,105.05
-10387.333333333334,0.0,99.17
-8184.458333333333,0.0,99.02
-9437.354166666666,0.0,95.38
-8229.3125,0.0,97.57
-9718.083333333334,0.0,97.64
-8964.4375,0.0,95.59
-8731.354166666666,1231.9458333333334,101.34
-3771.9375,6112.370833333333,106.41
210.97916666666663,15805.55,107.17
2190.645833333333,26222.15,101.92
10862.0625,33356.916666666664,99.72
16300.3125,31650.74583333333,93.94
25087.02083333333,36813.45,81.07
17172.416666666668,28891.5875,69.68
22402.125,32086.079166666663,72.44
12003.6875,23455.7375,87.13
5032.625,14384.225,99.94
94.52083333333331,5898.9875,136.37
-90.08333333333331,585.3458333333333,150.0
-34.104166666666664,0.0,154.17
-4009.9583333333335,0.0,138.01
-3794.4583333333335,0.0,129.07
-7096.5,0.0,107.54
-8587.083333333334,0.0,113.01
-9282.916666666666,0.0,108.2
-8329.25,0.0,103.92
-9530.875,0.0,103.79
-8171.3125,0.0,104.85
-9722.677824267785,0.0,110.01
-9152.041666666666,0.0,152.08
-9338.270833333334,1349.5666666666666,160.93
-7897.510460251046,6224.44769874477,166.71
-3020.895833333333,14854.208333333334,157.0
482.5625,25702.858333333334,147.93
2991.9791666666665,32933.225,140.06
13081.270833333334,36183.39166666667,118.84
12739.020833333334,35776.9125,116.9
13273.354166666666,32085.7625,119.0
8049.083333333333,27195.416666666668,141.63
2397.5625,19903.75,150.93
189.8125,10192.475,159.09
-205.35416666666663,5267.2125,183.45
-85.79166666666667,923.8166666666668,200.88
-3794.9375,0.0,193.21
-5882.583333333333,0.0,160.91
-9751.645833333334,0.0,147.15
-8696.729166666666,0.0,131.18
-9877.0,0.0,122.23
-8654.354166666666,0.0,121.59
-9716.9375,0.0,113.83
-9133.6875,0.0,107.84
-9541.854166666666,0.0,110.03
-9083.875,0.0,122.03
-10112.6875,0.0,155.51
-9588.25,1467.1708333333331,166.24
-8050.645833333333,6607.0125,172.69
-2552.4166666666665,14739.929166666669,162.9
652.375,25209.50833333333,152.15
2054.7291666666665,30246.858333333334,124.01
6433.305439330544,30591.723849372385,121.06
4690.481171548117,23650.146443514644,117.27
2872.3125,21147.0,125.43
3455.5416666666665,20372.879166666666,151.16
344.875,13779.65,158.72
-182.14583333333331,7011.2875,168.0
-1882.5833333333333,2823.0625,184.55
-8456.916666666666,99.72083333333332,188.2
-8955.895833333334,0.0,174.25
-9691.270833333334,0.0,155.4
-10399.208333333334,0.0,144.65
-8412.5625,0.0,117.98
-10307.1875,0.0,135.08
-10113.520833333334,0.0,133.4
-8970.583333333334,0.0,128.95
-10426.979166666666,0.0,123.1
-10596.375,0.0,128.01
-10056.6875,0.0,137.01
-9146.208333333334,0.0,166.94
-13321.3125,0.0,180.24
-16831.3125,1524.8,192.11
-14387.645833333334,4248.2875,191.32
-17005.7949790795,3565.4142259414225,187.42
-9858.354166666666,11271.275,180.8
-4144.8125,15267.1125,180.0
-5039.9375,15356.241666666669,175.74
-10098.979166666666,10347.575,175.76
-11360.3125,9718.608333333334,179.09
-7685.0,10268.783333333333,179.97
-9594.479166666666,6587.8,190.0
-12068.958333333334,2587.804166666667,192.78
-11391.6875,340.14166666666665,196.58
-11863.145833333334,0.0,190.0
-9885.875,0.0,176.78
-10818.895833333334,0.0,162.98
-9408.9375,0.0,153.02
-10740.104166666666,0.0,131.45
-10507.041666666666,0.0,129.4
-9917.3125,0.0,117.17
-10583.9375,0.0,115.96
-9841.833333333334,0.0,115.19
-10683.6875,0.0,135.03
-9721.833333333334,0.0,169.72
-12280.604166666666,0.0,194.0
-13519.770833333334,1247.6375,197.81
-17884.832635983264,717.9246861924686,193.91
-15697.375,5046.908333333334,186.68
-8894.395833333334,10310.766666666666,181.0
-5081.125,12924.4125,155.36
257.7916666666667,21388.45,145.06
639.6234309623431,21705.765690376567,130.94
257.6666666666667,18641.15,131.4
-1840.875,10271.25,133.82
-2013.6041666666667,12397.741666666669,178.71
-6686.75,3780.2291666666665,188.11
-11123.6875,326.40416666666664,197.59
-10401.875,0.0,198.02
-10011.6875,0.0,179.78
-10858.8125,0.0,170.42
-9727.375,0.0,138.1
-10739.666666666666,0.0,127.33
-10091.229166666666,0.0,125.43
-10449.583333333334,0.0,123.11
-10298.104166666666,0.0,117.89
-9536.791666666666,0.0,125.92
-10544.708333333334,0.0,134.87
-9222.041666666666,0.0,169.27
-10700.208333333334,840.6083333333333,181.97
-11186.52719665272,4342.690376569038,188.17
-8881.1875,8676.975,182.86
-4570.458333333333,13918.825,175.33
34.10041841004184,20420.20920502092,167.13
1489.2708333333333,26756.679166666665,160.3
5016.5625,33721.566666666666,140.66
9851.708333333334,28769.479166666668,140.66
1286.4166666666667,15354.7,140.66
4648.979166666667,20377.6625,140.66
3250.770833333333,16005.920833333334,165.53
-0.0416666666666666,5146.054166666667,181.94
-32.5625,542.5291666666667,187.9
-807.3125,0.0,185.2
-3344.1875,0.0,179.04
-6110.5625,0.0,171.27
-8378.875,0.0,153.92
-8781.75,0.0,149.59
-7954.5,0.0,130.64
-8283.75,0.0,125.43
-9021.604166666666,0.0,120.62
-8007.895833333333,0.0,115.02
-8468.645833333334,0.0,117.01
-8773.479166666666,0.0,127.06
-8222.729166666666,939.2541666666668,149.09
-4583.291666666667,5292.054166666667,162.5
260.0833333333333,14367.9875,155.09
2217.145833333333,24505.14583333333,132.88
8671.208333333334,32089.616666666665,124.84
19180.479166666668,35273.99166666667,115.96
24191.89583333333,36020.583333333336,105.11
23598.27083333333,32942.64166666667,105.1
18316.83333333333,28867.89583333333,110.09
8671.5625,18307.8625,125.94
3725.9583333333335,12724.816666666668,136.81
-29.479166666666668,4485.3125,169.97
-93.02083333333331,249.01666666666668,179.91
-131.27083333333334,0.0,178.97
-2373.2291666666665,0.0,151.32
-4482.729166666667,0.0,123.73
-6384.8125,0.0,97.63
-8313.458333333334,0.0,81.71
-8880.916666666666,0.0,80.05
-8062.375,0.0,77.6
-8429.145833333334,0.0,76.95
-8122.625,0.0,72.82
-8458.479166666666,0.0,75.77
-7976.6875,0.0,76.61
-8250.541666666666,1191.1333333333334,77.35
-3560.3541666666665,5417.925,81.58
14.5,14399.679166666669,82.86
2003.5,24061.58333333333,80.17
7835.3125,31354.108333333334,80.65
19696.64583333333,34315.870833333334,82.83
20666.83333333333,34207.65833333333,79.12
909.5416666666666,9759.370833333332,74.16
12528.333333333334,23062.845833333333,78.1
6391.833333333333,17300.4125,83.75
592.6666666666666,5651.4375,105.07
-91.47916666666669,1421.9416666666666,149.0
-145.64583333333334,0.0,167.63
-2925.7916666666665,0.0,170.63
-3620.4791666666665,0.0,119.63
-7939.0,0.0,108.76
-8059.604166666667,0.0,95.68
-9432.895833333334,0.0,101.79
-9108.770833333334,0.0,96.04
-8098.541666666667,0.0,98.74
-8946.8125,0.0,98.56
-8951.833333333334,0.0,93.87
-8166.020833333333,0.0,118.2
-8948.5,0.0,161.33
-12382.770833333334,130.68333333333334,179.52
-13775.791666666666,3119.295833333333,188.64
-10352.916666666666,7859.929166666667,180.0
-6584.476987447699,13870.58158995816,172.67
-1958.875,15716.179166666669,164.0
-4307.583333333333,12238.0875,155.0
67.30125523012552,19787.89121338912,149.76
223.89583333333331,21279.091666666667,142.28
23.75,16332.275,151.22
-503.875,15392.566666666668,162.88
-1540.7083333333333,10329.416666666666,172.33
-7135.958333333333,2524.4875,179.98
-9975.5,42.80833333333333,205.0
-9197.25,0.0,185.8
-9355.25,0.0,171.15
-8303.666666666666,0.0,154.53
-8878.770833333334,0.0,133.48
-8480.541666666666,0.0,130.12
-8984.604166666666,0.0,128.01
-8090.895833333333,0.0,121.34
-8454.083333333334,0.0,114.94
-8073.791666666667,0.0,119.04
-9067.3125,0.0,131.46
-8235.146443514644,0.0,170.0
-9594.166666666666,576.7125,189.59
-10321.729166666666,4027.7166666666662,190.0
-8165.166666666667,8477.1625,176.92
-3311.2916666666665,15352.408333333333,160.1
1797.3958333333333,29615.02083333333,151.8
3323.9166666666665,25632.204166666663,145.06
5865.791666666667,34176.183333333334,132.5
8712.604166666666,30273.1875,129.71
11974.0,28128.629166666666,128.53
6674.75,19477.1375,132.5
1286.7708333333333,10864.920833333334,162.48
-24.288702928870293,3804.150627615063,174.88
-48.645833333333336,163.98333333333332,190.0
-355.4166666666667,0.0,182.87
-3382.583333333333,0.0,163.08
-4370.520833333333,0.0,141.3
-8441.6875,0.0,131.18
-8275.229166666666,0.0,105.21
-7910.1875,0.0,100.98
-8511.6875,0.0,97.25
-8627.4375,0.0,94.6
-8658.0,0.0,100.04
-7928.541666666667,0.0,119.09
-9407.375,0.0,174.51
-10528.416666666666,967.1833333333332,200.0
-8337.333333333334,5893.1125,213.81
-5769.1875,11760.370833333332,185.26
218.125,23267.0375,170.15
1724.125,31399.529166666667,159.93
4678.828451882845,32764.68619246862,151.0
11339.145833333334,33428.020833333336,139.69
7153.666666666667,27844.429166666665,132.32
2744.2916666666665,23557.62083333333,132.33
2131.8541666666665,19022.5125,139.97
-236.1875,7351.375,165.9
-158.875,2082.020833333333,183.79
-1072.0416666666667,63.04583333333333,199.78
-5636.958333333333,0.0,176.82
-9034.541666666666,0.0,157.65
-9392.354166666666,0.0,113.35
-9339.8125,0.0,90.01
-9138.0,0.0,95.52
-8936.4375,0.0,97.05
-8920.291666666666,0.0,84.23
-8964.6875,0.0,75.32
-8901.6875,0.0,70.06
-9303.875,0.0,78.91
-8878.416666666666,0.0,120.02
-11429.958333333334,595.0958333333333,153.86
-12205.604166666666,4277.845833333334,139.44
-5122.3125,13222.8125,96.52
-0.5833333333333334,23628.50833333333,68.35
2765.8541666666665,32003.066666666666,54.25
7665.0625,35534.5375,23.57
12712.916666666666,36261.3625,0.12
10521.375,33387.058333333334,0.08
8976.416666666666,28113.0125,10.05
3804.6875,19815.066666666666,53.17
26.8125,11086.379166666668,59.79
-180.875,3807.8625,92.01
-2717.895833333333,182.0583333333333,97.86
-4114.854166666667,0.0,92.16
-6320.75,0.0,67.47
-9163.625,0.0,68.61
-9408.291666666666,0.0,57.41
-9314.708333333334,0.0,63.36
-9085.604166666666,0.0,57.82
-9165.270833333334,0.0,57.83
-9108.229166666666,0.0,60.45
-9339.1875,0.0,67.86
-9202.854166666666,0.0,87.85
-9135.6875,0.0,150.1
-11209.708333333334,537.8625,170.95
-10930.627615062762,4046.4476987447697,176.95
-4930.270833333333,12428.379166666668,149.57
235.45833333333331,22568.420833333334,137.54
801.3333333333334,30483.2875,107.01
3635.2916666666665,33812.05,89.26
10472.916666666666,34380.73333333333,87.14
9920.458333333334,31915.85,82.1
9579.9375,26947.08333333333,82.94
3919.2291666666665,18290.75833333333,88.23
669.6875,10194.525,119.23
-135.45833333333334,3146.483333333333,166.3
-1623.1041666666667,69.14583333333333,181.21
-4238.708333333333,0.0,148.84
-3663.4791666666665,0.0,109.54
-7446.583333333333,0.0,90.43
-9468.770833333334,0.0,83.03
-9379.354166666666,0.0,99.59
-9432.020833333334,0.0,103.67
-9282.125,0.0,102.09
-9515.416666666666,0.0,102.01
-9385.895833333334,0.0,107.61
-9676.041666666666,0.0,99.49
-9067.583333333334,0.0,107.5
-8539.020833333334,517.8583333333333,116.34
-5333.770833333333,4047.5666666666666,128.58
-167.20833333333334,12573.420833333334,123.21
1174.6458333333333,22662.225,109.42
4999.104166666667,30507.6,102.62
14276.4375,33383.9375,94.09
19389.791666666668,33492.458333333336,97.04
19188.5,30636.116666666665,100.75
13041.25,23832.545833333334,112.07
5291.375,15823.25,125.99
556.5625,8199.004166666668,162.78
-103.85416666666669,2250.766666666667,177.96
-138.14583333333334,111.14166666666668,208.01
-3333.4791666666665,0.0,188.17
-4335.6875,0.0,169.9
-7061.625,0.0,164.91
-9629.041666666666,0.0,158.3
-9737.8125,0.0,145.28
-9759.395833333334,0.0,124.95
-9544.104166666666,0.0,113.46
-9548.791666666666,0.0,106.11
-9504.5,0.0,105.09
-9744.5,0.0,104.68
-9589.958333333334,0.0,111.96
-8810.125,589.3708333333333,113.09
-5043.166666666667,4889.829166666666,117.81
-3213.375,6796.679166666667,115.34
-3485.9791666666665,6704.433333333333,112.11
-3272.020833333333,7471.375,106.31
1813.2708333333333,19819.266666666663,102.98
5180.166666666667,29437.054166666665,93.13
66.00418410041841,7998.276150627615,90.65
-54.41666666666666,5501.15,94.79
102.22916666666669,8146.254166666667,112.33
-1476.75,4481.608333333334,137.36
-5989.729166666667,1042.7541666666666,170.8
-7788.5,14.379166666666666,185.85
-9584.0,0.0,179.18
-9840.583333333334,0.0,166.52
-9566.125,0.0,163.94
-9426.1875,0.0,143.5
-8956.0,0.0,133.27
-9070.166666666666,0.0,112.03
-9235.4375,0.0,105.99
-9551.5,0.0,100.0
-9185.854166666666,0.0,102.23
-8953.645833333334,0.0,113.09
-9622.895833333334,0.0,171.78
-11340.458333333334,616.6416666666667,184.73
-10049.354166666666,4386.945833333333,190.84
-3870.3333333333335,11940.0,181.0
-741.4225941422594,21239.987447698742,172.15
585.375,26423.154166666667,159.98
2537.0416666666665,34060.36666666667,144.97
1008.5,23531.529166666667,119.32
5268.270833333333,28367.39583333333,116.33
1484.3541666666667,16719.55,120.85
-242.64583333333331,5509.95,142.43
-187.60416666666663,4208.4,163.54
-5359.354166666667,3229.1583333333333,173.1
-10201.041666666666,39.74583333333333,185.19
-11146.708333333334,0.0,169.96
-11083.666666666666,0.0,150.0
-11146.083333333334,0.0,127.48
-11220.270833333334,0.0,96.98
-11011.083333333334,0.0,105.23
-11128.6875,0.0,99.89
-10626.770833333334,0.0,98.37
-11574.020833333334,0.0,98.1
-10637.25,0.0,105.97
-10635.083333333334,0.0,119.91
-10554.375,0.0,170.52
-11778.6875,674.6458333333334,190.21
-11533.458333333334,4530.829166666666,195.1
-6863.854166666667,10493.5875,187.94
-2019.642857142857,17080.0756302521,174.21
-5089.5,16644.25,161.76
3036.171548117155,30453.07531380753,142.64
2622.364016736401,34024.13807531381,135.54
965.8333333333334,21174.99583333333,133.14
323.1041666666667,21315.841666666667,146.8
1080.625,16298.966666666667,165.0
11.25,7986.129166666667,180.1
-3426.4791666666665,3660.375,197.69
-6404.625,8.7625,237.01
-8041.270833333333,0.0,195.33
-10738.833333333334,0.0,177.13
-10795.625,0.0,164.91
-10839.583333333334,0.0,139.57
-10977.333333333334,0.0,120.55
-10609.75,0.0,110.83
-11167.041666666666,0.0,95.35
-10882.479166666666,0.0,88.53
-10809.9375,0.0,87.73
-10809.458333333334,0.0,104.06
-10759.0625,0.0,162.68
-12864.104166666666,306.24583333333334,194.93
-14604.895833333334,2914.95,204.51
-7636.708333333333,11259.316666666668,195.28
-3579.125,16031.879166666668,183.59
-6184.166666666667,12331.45,168.9
-674.1041666666666,24682.729166666668,129.41
-3817.7083333333335,10144.054166666669,111.31
-5045.458333333333,15189.895833333334,108.35
-11998.729166666666,5952.579166666666,102.01
-8298.708333333334,7428.991666666667,106.61
-8413.645833333334,5845.9,127.72
-9769.6875,2911.645833333333,173.23
-10939.583333333334,0.7916666666666666,188.12
-10632.104166666666,0.0,161.44
-10565.4375,0.0,100.07
-10397.854166666666,0.0,93.73
-10382.1875,0.0,80.59
-10376.5625,0.0,70.3
-10266.166666666666,0.0,65.22
-9509.0625,0.0,61.08
-9617.354166666666,0.0,59.09
-9510.6875,0.0,62.13
-9354.020833333334,0.0,69.87
-9589.416666666666,0.0,112.05
-12202.666666666666,276.2333333333333,158.7
-11955.979166666666,3418.4375,150.58
-5374.229166666667,12009.8875,126.07
-2218.645833333333,16140.8,102.05
2331.333333333333,32348.50833333333,92.02
2379.6666666666665,30315.279166666667,79.1
3094.6875,28859.5625,79.59
1600.7916666666667,17701.3625,78.37
2649.0416666666665,25040.2625,95.12
347.0416666666667,17146.7875,118.19
92.57322175732216,9598.669456066946,176.66
-177.5625,2577.6833333333334,201.03
-3453.8125,3.1625,219.93
-6758.6875,0.0,195.28
-8461.666666666666,0.0,142.94
-9180.104166666666,0.0,104.8
-9211.479166666666,0.0,81.53
-9326.04255319149,0.0,90.0
,,71.39
-9122.265625,0.0,59.98
-9062.875,0.0,47.94
-9948.833333333334,0.0,54.52
-8947.895833333334,0.0,65.69
-9579.458333333334,0.0,120.61
-10308.1875,302.9625,150.0
-11250.25,3582.3625,142.05
-4928.479166666667,11731.7875,107.95
-108.54166666666669,21171.316666666666,82.57
1404.4142259414225,28563.7949790795,71.33
3347.333333333333,31146.57083333333,59.94
9002.958333333334,32284.816666666666,52.02
9138.791666666666,29405.9,49.19
6198.083333333333,24622.3375,63.28
2471.625,16342.9125,90.02
181.25,7111.283333333334,158.81
-394.9375,1242.6708333333331,183.27
-2418.708333333333,0.0,194.09
-5606.666666666667,0.0,159.01
-10028.0,0.0,123.61
-10900.270833333334,0.0,118.33
-10911.708333333334,0.0,92.24
-10850.729166666666,0.0,115.02
-10743.333333333334,0.0,105.32
-11121.770833333334,0.0,106.44
-10892.666666666666,0.0,102.27
-10780.625,0.0,104.71
-11540.875,0.0,112.02
-11031.854166666666,0.0,140.0
-10354.3125,435.9791666666667,156.18
-7419.25,3595.3708333333334,164.91
-2145.1041666666665,10399.358333333334,164.92
596.0416666666666,19840.9625,135.58
2898.0,28291.416666666668,124.02
6499.479166666667,29090.15,105.22
13575.333333333334,32920.13333333333,86.21
9575.9375,23521.483333333334,76.44
7777.479166666667,20836.6875,73.09
3310.270833333333,14765.575,76.89
116.02083333333331,6861.9375,106.46
-101.27083333333331,1693.9916666666666,120.0
-3093.125,0.0,115.56
-4944.979166666667,0.0,92.55
-7803.270833333333,0.0,60.3
-11465.645833333334,0.0,39.15
-11535.291666666666,0.0,14.08
-11305.458333333334,0.0,0.01
-11276.270833333334,0.0,-0.03
-11316.666666666666,0.0,-1.02
-11258.1875,0.0,-1.91
-11214.729166666666,0.0,-2.02
-11788.6875,0.0,-1.03
-11277.1875,0.0,-0.06
-11250.666666666666,142.08333333333334,-0.09
-9744.104166666666,1861.0041666666664,0.1
-9615.541666666666,2250.083333333333,2.94
-9302.604166666666,2551.7125,2.33
-5884.791666666667,5942.870833333333,12.97
-5086.8125,7304.9625,8.04
-2225.2916666666665,10993.791666666666,4.67
-2365.5,9338.504166666668,10.02
-5723.833333333333,5031.904166666666,40.03
-6323.708333333333,5136.604166666667,55.17
-8157.4375,3335.5416666666665,108.55
-10273.125,681.6958333333333,127.59
-11039.041666666666,0.0,153.84
-10829.4375,0.0,136.42
-10870.8125,0.0,120.08
-10903.416666666666,0.0,119.7
-10768.020833333334,0.0,86.81
-10725.583333333334,0.0,74.2
-10558.3125,0.0,71.13
-10849.520833333334,0.0,70.45
-10723.166666666666,0.0,67.34
-10718.333333333334,0.0,67.3
-10595.9375,0.0,90.2
-10840.791666666666,0.0,180.48
-11953.916666666666,0.0,217.1
-17124.0625,229.72916666666663,221.99
-18899.0625,1536.9125,213.6
-16699.729166666668,4306.575,199.17
-14290.125,6292.358333333334,193.65
-7377.8125,13131.895833333334,169.42
-9483.020833333334,10660.645833333334,163.93
-9545.8125,9996.691666666668,150.35
-7222.645833333333,12249.933333333332,154.98
-8794.3125,7738.608333333334,180.0
-9336.791666666666,5232.2,197.06
-12781.479166666666,765.7541666666667,212.58
-10616.3125,0.0,230.0
-10004.583333333334,0.0,207.2
-9781.729166666666,0.0,170.6
-9394.375,0.0,159.07
-9455.416666666666,0.0,133.1
-9353.8125,0.0,121.65
-9428.208333333334,0.0,112.4
-9375.104166666666,0.0,100.38
-9315.291666666666,0.0,94.58
-9229.020833333334,0.0,94.91
-8731.520833333334,0.0,110.96
-9075.395833333334,0.0,168.12
-12543.375,24.83333333333333,217.61
-15325.479166666666,1902.9375,229.05
-16889.375,3047.2166666666667,217.54
-14186.541666666666,6475.3125,204.04
-5184.479166666667,16000.670833333334,194.92
-2179.520833333333,18938.858333333334,180.71
-3245.895833333333,17164.370833333334,162.18
-1802.3958333333333,20492.104166666668,155.0
-179.9375,20466.62083333333,155.31
-7707.6875,9071.133333333331,159.55
-10040.0,4644.979166666667,182.9
-11958.083333333334,503.51666666666665,206.98
-10846.0,0.0,217.54
-10619.583333333334,0.0,185.92
-10591.270833333334,0.0,141.03
-10638.083333333334,0.0,120.18
-10626.604166666666,0.0,100.03
-10558.958333333334,0.0,80.99
