Time,currentactivepower,plantactivepower,PriceInMWh,PriceInkWh
1.6917E+12,0,-11.38410417,65.57,0.06557
1.6917E+12,0,-11.37967708,80.01,0.08001
1.69171E+12,0,-11.77403125,93.38,0.09338
1.69171E+12,0,-11.13486458,102.88,0.10288
1.69172E+12,0,-11.67217708,171.76,0.17176
1.69172E+12,0,-11.55519792,203.8,0.2038
1.69172E+12,0,-11.07561458,144.49,0.14449
1.69173E+12,0.584691667,-13.37098333,115.49,0.11549
1.69173E+12,4.1404125,-15.08063125,101.29,0.10129
1.69173E+12,10.96319167,-16.54904583,111.31,0.11131
1.69174E+12,20.73593542,-21.00814375,106.39,0.10639
1.69174E+12,29.42597083,-28.646325,104.77,0.10477
1.69174E+12,35.21676042,-31.22220833,99.75,0.09975
1.69175E+12,38.17185208,-26.4039875,102.29,0.10229
1.69175E+12,38.40727292,-25.98580417,106.8,0.1068
1.69176E+12,35.28394167,-22.9833375,143.29,0.14329
1.69176E+12,31.22378958,-21.16751875,143.29,0.14329
1.69176E+12,27.21303125,-20.07182292,115.07,0.11507
1.69177E+12,18.62496875,-17.00830208,100.2,0.1002
1.69177E+12,12.14333958,-12.23195417,84.51,0.08451
1.69177E+12,6.10576875,-6.751675,73.69,0.07369
1.69178E+12,0.620460417,-4.798825,41.42,0.04142
1.69178E+12,0,-10.69360417,30.19,0.03019
1.69178E+12,0,-12.57585417,32.21,0.03221
1.69179E+12,0,-12.11020833,58.01,0.05801
1.69179E+12,0,-12.48551042,84.58,0.08458
1.69179E+12,0,-12.195625,97.98,0.09798
1.6918E+12,0,-11.840125,112.78,0.11278
1.6918E+12,0,-11.93154167,140.81,0.14081
1.69181E+12,0,-12.0571875,166.66,0.16666
1.69181E+12,0,-12.46405208,133,0.133
1.69181E+12,0.278208333,-12.69765625,117.88,0.11788
1.69182E+12,3.0472125,-12.31586875,103.78,0.10378
1.69182E+12,6.990704167,-12.18980833,103.54,0.10354
1.69182E+12,13.72857917,-15.23468333,98.2,0.0982
1.69183E+12,20.2925375,-18.9851625,97.7,0.0977
1.69183E+12,31.94592083,-26.3445875,95.92,0.09592
1.69183E+12,26.64446042,-21.24993958,93.91,0.09391
1.69184E+12,14.36088542,-11.9169375,98.92,0.09892
1.69184E+12,34.60571458,-22.67223542,95.49,0.09549
1.69185E+12,20.9576125,-15.97410208,100,0.1
1.69185E+12,3.353545833,-4.003691667,99.54,0.09954
1.69185E+12,3.360664583,-3.629372917,87.5,0.0875
1.69186E+12,9.006589583,-9.157360417,76.25,0.07625
1.69186E+12,5.2921125,-7.31633125,67.06,0.06706
1.69186E+12,0.26026875,-9.702404167,51.64,0.05164
1.69187E+12,0,-11.79141667,24.51,0.02451
1.69187E+12,0,-11.96003125,6,0.006
1.69187E+12,0,-12.22533333,6.92,0.00692
1.69188E+12,0,-11.47939583,20.4,0.0204
1.69188E+12,0,-11.40842708,67.58,0.06758
1.69188E+12,0,-11.792375,92.54,0.09254
1.69189E+12,0,-11.59594792,106.47,0.10647
1.69189E+12,0,-11.73675,111.16,0.11116
1.6919E+12,0,-12.86683333,112.28,0.11228
1.6919E+12,0.262629167,-12.35597292,108.05,0.10805
1.6919E+12,3.4589,-12.128775,101.66,0.10166
1.69191E+12,8.60034375,-12.60602083,90.1,0.0901
1.69191E+12,15.20988542,-15.69244792,84.6,0.0846
1.69191E+12,24.23469792,-22.96335417,78.8,0.0788
1.69192E+12,16.94097083,-16.860325,69.66,0.06966
1.69192E+12,17.52906875,-17.32277708,69,0.069
1.69192E+12,21.177025,-18.85226458,72.02,0.07202
1.69193E+12,27.42451458,-19.84381667,77.69,0.07769
1.69193E+12,22.76573958,-16.15328125,76.74,0.07674
1.69194E+12,12.69772917,-12.09165625,70.81,0.07081
1.69194E+12,6.102602083,-6.15620625,50.39,0.05039
1.69194E+12,4.01295,-4.581366667,28.21,0.02821
1.69195E+12,4.005425,-7.937133333,14.13,0.01413
1.69195E+12,0.892297917,-13.88544375,5.87,0.00587
1.69195E+12,0,-12.85784375,1.06,0.00106
1.69196E+12,0,-12.74663542,1.46,0.00146
1.69196E+12,0,-12.73325,6.76,0.00676
1.69196E+12,0,-12.95460417,17.45,0.01745
1.69197E+12,0,-12.26238542,72.66,0.07266
1.69197E+12,0,-12.43607292,99.17,0.09917
1.69197E+12,0,-13.03115625,108.17,0.10817
1.69198E+12,0,-12.60544792,116.02,0.11602
1.69198E+12,0,-12.33879167,120,0.12
1.69199E+12,0.418927083,-12.84682292,120.15,0.12015
1.69199E+12,3.160666667,-15.61184375,114.09,0.11409
1.69199E+12,8.491895833,-18.20707292,98.01,0.09801
1.692E+12,18.06537917,-21.00319167,89.63,0.08963
1.692E+12,26.40265417,-26.22375833,84.5,0.0845
1.692E+12,28.64746667,-28.129675,88.37,0.08837
1.69201E+12,30.05158125,-29.09138333,94.61,0.09461
1.69201E+12,32.75959375,-31.99580208,110.38,0.11038
1.69201E+12,22.31455417,-21.48408542,130.99,0.13099
1.69202E+12,7.622179167,-12.90355417,142.87,0.14287
1.69202E+12,5.451095833,-17.91431458,116.86,0.11686
1.69203E+12,13.43965208,-20.86894375,99.07,0.09907
1.69203E+12,11.41015833,-20.27174167,83.67,0.08367
1.69203E+12,6.088225,-18.04017292,77.31,0.07731
1.69204E+12,0.558483333,-17.92403542,69.93,0.06993
1.69204E+12,0,-14.83932292,63.68,0.06368
1.69204E+12,0,-12.82359375,67.11,0.06711
1.69205E+12,0,-12.848625,74.1,0.0741
1.69205E+12,0,-12.36182292,82.5,0.0825
1.69205E+12,0,-11.8923125,101.69,0.10169
1.69206E+12,0,-12.03927083,123.87,0.12387
1.69206E+12,0,-12.09208333,177.79,0.17779
1.69206E+12,0,-11.67214583,161.07,0.16107
1.69207E+12,0,-12.06870833,130.86,0.13086
1.69207E+12,0.6314,-12.47425417,110.99,0.11099
1.69208E+12,4.567185417,-14.076675,101.06,0.10106
1.69208E+12,10.23228958,-18.33906042,99.6,0.0996
1.69208E+12,17.72915625,-20.44151042,92.65,0.09265
1.69209E+12,27.55848125,-28.47658542,92.16,0.09216
1.69209E+12,22.70089792,-21.84095,89.96,0.08996
1.69209E+12,14.16328958,-17.25215417,87.67,0.08767
1.6921E+12,24.23030625,-24.92015,92.71,0.09271
1.6921E+12,27.50530417,-27.20862708,113.68,0.11368
1.6921E+12,33.3009625,-32.25234792,135,0.135
1.69211E+12,18.24563125,-18.28175625,120.58,0.12058
1.69211E+12,13.73862083,-14.81385,94.7,0.0947
1.69212E+12,12.28648542,-16.23199583,79.97,0.07997
1.69212E+12,5.05935,-17.72071458,73.98,0.07398
1.69212E+12,0.440475,-16.00981875,62.34,0.06234
1.69213E+12,0,-13.30423958,30.98,0.03098
1.69213E+12,0,-12.426875,23.54,0.02354
1.69213E+12,0,-11.64627083,45.85,0.04585
1.69214E+12,0,-12.18211458,70.26,0.07026
1.69214E+12,0,-11.27876042,96.02,0.09602
1.69214E+12,0,-11.65832292,108.67,0.10867
1.69215E+12,0,-11.32955208,126.06,0.12606
1.69215E+12,0,-11.223,142.61,0.14261
1.69215E+12,0,-11.73770833,133.04,0.13304
1.69216E+12,0.198497917,-11.91565417,125.44,0.12544
1.69216E+12,2.851872917,-15.15100833,107.89,0.10789
1.69217E+12,7.814345833,-19.93739792,106.8,0.1068
1.69217E+12,17.27158333,-21.39251042,97.45,0.09745
1.69217E+12,27.16146458,-27.60646458,93.38,0.09338
1.69218E+12,27.35506875,-26.93350625,94.47,0.09447
1.69218E+12,30.95042917,-29.24289792,97,0.097
1.69218E+12,31.84228958,-31.75040417,99.5,0.0995
1.69219E+12,33.96494583,-31.3578,119.09,0.11909
1.69219E+12,29.28635208,-27.37797708,146.01,0.14601
1.69219E+12,25.11947292,-23.1479,129.58,0.12958
1.6922E+12,14.9194625,-14.45707708,109.51,0.10951
1.6922E+12,6.29656875,-10.84587083,99.31,0.09931
1.69221E+12,2.260083333,-13.4366875,94.44,0.09444
1.69221E+12,0.318104167,-17.5190625,91.64,0.09164
1.69221E+12,0,-15.48951042,86.91,0.08691
1.69222E+12,0,-13.73932292,89.83,0.08983
1.69222E+12,0,-13.475875,93.11,0.09311
1.69222E+12,0,-12.7860625,97.21,0.09721
1.69223E+12,0,-12.62490625,110.79,0.11079
1.69223E+12,0,-12.27763542,131.22,0.13122
1.69223E+12,0,-12.62355208,156.1,0.1561
1.69224E+12,0,-13.55701042,160.03,0.16003
1.69224E+12,0,-11.77876042,136.1,0.1361
1.69224E+12,0.26603125,-13.5084375,119.9,0.1199
1.69225E+12,2.75738125,-15.03201667,99.99,0.09999
1.69225E+12,5.52941875,-19.74773125,104.88,0.10488
1.69226E+12,9.547264583,-22.39124375,98.38,0.09838
1.69226E+12,10.56185625,-22.41199167,97.95,0.09795
1.69226E+12,20.2001875,-24.00865625,95.14,0.09514
1.69227E+12,34.45267708,-32.45120833,95.14,0.09514
1.69227E+12,25.8508,-25.25147708,102.4,0.1024
1.69227E+12,17.8925625,-18.21267708,134.72,0.13472
1.69228E+12,24.04079583,-24.4867125,136.4,0.1364
1.69228E+12,28.5625375,-28.34813125,134.11,0.13411
1.69228E+12,19.95668333,-19.85246458,115.2,0.1152
1.69229E+12,9.443260417,-13.21096875,103.07,0.10307
1.69229E+12,5.092908333,-14.37972083,95.21,0.09521
1.6923E+12,0.76189375,-16.95008125,91.62,0.09162
1.6923E+12,0,-16.24729167,89.98,0.08998
1.6923E+12,0,-12.6814375,89.98,0.08998
1.69231E+12,0,-12.79954167,94.09,0.09409
1.69231E+12,0,-12.22144792,100,0.1
1.69231E+12,0,-11.87523958,113.45,0.11345
1.69232E+12,0,-11.22772917,131.92,0.13192
1.69232E+12,0,-11.4785,150.63,0.15063
1.69232E+12,0,-11.32183333,145.62,0.14562
1.69233E+12,0,-11.22230208,128.88,0.12888
1.69233E+12,0.103389583,-11.76466042,116.63,0.11663
1.69233E+12,3.073247917,-12.41691458,107.3,0.1073
1.69234E+12,9.9094875,-14.63412292,105.09,0.10509
1.69234E+12,19.7285875,-20.2124,101.76,0.10176
1.69235E+12,28.59378542,-27.57462917,101.03,0.10103
1.69235E+12,34.02407708,-30.28036875,103.17,0.10317
1.69235E+12,36.71739375,-26.29247708,101.99,0.10199
1.69236E+12,37.13198958,-25.1435,104.41,0.10441
1.69236E+12,35.43079375,-25.13510625,120.8,0.1208
1.69236E+12,32.18452292,-21.91772083,140.63,0.14063
1.69237E+12,26.66457708,-20.30415,122.45,0.12245
1.69237E+12,18.67422083,-18.234575,106.85,0.10685
1.69237E+12,11.1514,-11.6985875,95.85,0.09585
1.69238E+12,4.131460417,-5.985095833,89.05,0.08905
1.69238E+12,0.228591667,-8.899008333,86.28,0.08628
1.69239E+12,0,-17.15941667,82.85,0.08285
1.69239E+12,0,-14.71148958,84.16,0.08416
1.69239E+12,0,-14.561375,89.17,0.08917
1.6924E+12,0,-14.0475,95.35,0.09535
1.6924E+12,0,-13.96277083,108.26,0.10826
1.6924E+12,0,-13.87404167,128,0.128
1.69241E+12,0,-13.06519792,161.38,0.16138
1.69241E+12,0,-12.88278125,150.24,0.15024
1.69241E+12,0,-12.66734375,127.47,0.12747
1.69242E+12,0.193516667,-12.72536042,109.29,0.10929
1.69242E+12,3.113920833,-12.89859792,100.23,0.10023
1.69242E+12,9.310579167,-13.61345417,99.2,0.0992
1.69243E+12,18.25707917,-18.94018333,95.88,0.09588
1.69243E+12,28.23619583,-26.44199792,94.4,0.0944
1.69244E+12,24.48158958,-22.71471458,93.64,0.09364
1.69244E+12,24.04550417,-19.85317083,95.9,0.0959
1.69244E+12,21.10508125,-18.37125833,95.9,0.0959
1.69245E+12,10.70476458,-10.46724375,99.9,0.0999
1.69245E+12,5.892225,-6.451641667,90.21,0.09021
1.69245E+12,15.38875417,-15.281525,83.02,0.08302
1.69246E+12,11.79869375,-12.62236042,79.37,0.07937
1.69246E+12,3.53685625,-13.603825,69.4,0.0694
1.69246E+12,2.87335,-14.31886042,41.83,0.04183
1.69247E+12,0.29138125,-15.56570417,25.45,0.02545
1.69247E+12,0,-16.0998125,14.86,0.01486
1.69248E+12,0,-16.34111458,12.59,0.01259
1.69248E+12,0,-15.61680208,25.01,0.02501
1.69248E+12,0,-14.91296875,74.42,0.07442
1.69249E+12,0,-13.51810417,100.45,0.10045
1.69249E+12,0,-13.16808333,115.46,0.11546
1.69249E+12,0,-13.03675,130.15,0.13015
1.6925E+12,0,-12.41844792,129.19,0.12919
1.6925E+12,0,-12.85558333,132.53,0.13253
1.6925E+12,0.26318125,-12.10629583,123.71,0.12371
1.69251E+12,3.48205625,-12.69588958,112.54,0.11254
1.69251E+12,7.7421125,-13.88409167,113.99,0.11399
1.69251E+12,17.69749583,-17.46095417,110.59,0.11059
1.69252E+12,27.75067292,-25.98796458,105.17,0.10517
1.69252E+12,33.57807917,-28.16258958,105.02,0.10502
1.69253E+12,35.69104375,-23.99495,103.01,0.10301
1.69253E+12,37.69901667,-22.38546458,104.61,0.10461
1.69253E+12,36.50000208,-18.08448125,104.72,0.10472
1.69254E+12,30.4367125,-18.16128542,99.69,0.09969
1.69254E+12,26.6510375,-18.35273542,98.99,0.09899
1.69254E+12,18.68447292,-16.44341042,86.62,0.08662
1.69255E+12,10.99105208,-10.8231875,73.31,0.07331
1.69255E+12,3.943127083,-4.816470833,44,0.044
1.69255E+12,0.2055625,-5.5064375,19.23,0.01923
1.69256E+12,0,-14.38309375,13.25,0.01325
1.69256E+12,0,-15.18702083,13.84,0.01384
1.69257E+12,0,-14.46935417,33.81,0.03381
1.69257E+12,0,-13.49602083,78.98,0.07898
1.69257E+12,0,-13.07727083,95.1,0.0951
1.69258E+12,0,-13.2431875,112,0.112
1.69258E+12,0,-12.81809375,128.8,0.1288
1.69258E+12,0,-12.72589583,140,0.14
1.69259E+12,0,-13.06616667,139.54,0.13954
1.69259E+12,0.17243125,-13.83259792,126.71,0.12671
1.69259E+12,2.947939583,-15.735075,111.95,0.11195
1.6926E+12,8.965739583,-20.73733333,111.95,0.11195
1.6926E+12,18.41718125,-25.86512917,101.67,0.10167
1.6926E+12,26.85688125,-28.92699583,98.71,0.09871
1.69261E+12,32.89823542,-32.36277708,95.07,0.09507
1.69261E+12,35.6442125,-34.81938958,97.71,0.09771
1.69262E+12,29.415375,-29.523375,106.22,0.10622
1.69262E+12,36.50803542,-33.63150417,138.84,0.13884
1.69262E+12,32.7072,-29.57359583,160.93,0.16093
1.69263E+12,26.75828333,-25.96117917,137.27,0.13727
1.69263E+12,18.23200833,-18.29194583,115.13,0.11513
1.69263E+12,9.872354167,-15.08685417,104.04,0.10404
1.69264E+12,3.61244375,-12.49549583,96.77,0.09677
1.69264E+12,0.198345833,-18.69771042,92.64,0.09264
1.69264E+12,0,-17.52253125,89.96,0.08996
1.69265E+12,0,-16.60222917,95.1,0.0951
1.69265E+12,0,-15.41703125,95.57,0.09557
1.69266E+12,0,-13.4961875,100,0.1
1.69266E+12,0,-13.4784375,118.67,0.11867
1.69266E+12,0,-13.2786875,142.78,0.14278
1.69267E+12,0,-12.8556875,186.73,0.18673
1.69267E+12,0,-13.27736458,203.45,0.20345
1.69267E+12,0,-12.12276042,166.35,0.16635
1.69268E+12,0.123214583,-12.946225,136.01,0.13601
1.69268E+12,2.76560625,-16.04778333,115,0.115
1.69268E+12,8.59481875,-18.92821458,113.69,0.11369
1.69269E+12,17.70686875,-22.50545208,104.94,0.10494
1.69269E+12,26.28467917,-27.63628333,103.47,0.10347
1.69269E+12,32.017475,-32.02798542,103.61,0.10361
1.6927E+12,31.3647375,-30.66726875,106.29,0.10629
1.6927E+12,28.36741875,-27.48833542,112.51,0.11251
1.69271E+12,34.27679167,-30.15482292,136.51,0.13651
1.69271E+12,26.65969375,-23.31089167,150.87,0.15087
1.69271E+12,20.94393542,-19.74858125,136.95,0.13695
1.69272E+12,16.47674583,-16.46801667,115.91,0.11591
1.69272E+12,7.904679167,-12.03761667,102.4,0.1024
1.69272E+12,2.624435417,-15.25116458,99.67,0.09967
1.69273E+12,0.1090375,-17.59677708,93.57,0.09357
1.69273E+12,0,-17.80835417,92.58,0.09258
1.69273E+12,0,-16.34813542,92.44,0.09244
1.69274E+12,0,-16.05290625,97.16,0.09716
1.69274E+12,0,-13.72357292,99.95,0.09995
1.69275E+12,0,-13.663125,108.94,0.10894
1.69275E+12,0,-14.24985417,145.18,0.14518
1.69275E+12,0,-13.35482292,192.83,0.19283
1.69276E+12,0,-13.1495,206.48,0.20648
1.69276E+12,0,-12.49777083,166.3,0.1663
1.69276E+12,0.128402083,-12.7936,145.8,0.1458
1.69277E+12,2.748760417,-15.46451042,127.6,0.1276
1.69277E+12,8.450483333,-19.2655875,123.89,0.12389
1.69277E+12,17.34229583,-21.547525,112.67,0.11267
1.69278E+12,26.59396458,-27.30399583,109.9,0.1099
1.69278E+12,32.987075,-32.37181458,106.38,0.10638
1.69278E+12,35.68600625,-34.54595417,110.2,0.1102
1.69279E+12,36.34057917,-32.11098542,115.11,0.11511
1.69279E+12,34.95949375,-28.41191042,141.11,0.14111
1.6928E+12,29.1059875,-25.24937292,162,0.162
1.6928E+12,20.74208958,-20.0746,157.41,0.15741
1.6928E+12,12.28099583,-13.02819375,136.5,0.1365
1.69281E+12,10.078025,-10.07125417,119.85,0.11985
1.69281E+12,4.7124,-13.22603542,111.75,0.11175
1.69281E+12,0.163741667,-17.68709583,102.34,0.10234
1.69282E+12,0,-15.87891667,98.86,0.09886
1.69282E+12,0,-14.18695833,97.55,0.09755
1.69282E+12,0,-12.98934375,104.63,0.10463
1.69283E+12,0,-13.49020833,117.08,0.11708
1.69283E+12,0,-13.00451042,144.2,0.1442
1.69284E+12,0,-12.83584375,225.5,0.2255
1.69284E+12,0,-12.39616667,276.12,0.27612
1.69284E+12,0,-13.786875,291.93,0.29193
1.69285E+12,0,-12.88469792,240.79,0.24079
1.69285E+12,0.013141667,-13.29549583,172.82,0.17282
1.69285E+12,2.4199,-15.93407708,138.67,0.13867
1.69286E+12,5.214554167,-18.19191875,133.82,0.13382
1.69286E+12,15.36077708,-20.37948542,124.95,0.12495
1.69286E+12,24.16294375,-25.25162083,118.05,0.11805
1.69287E+12,30.80663542,-30.79508333,114.58,0.11458
1.69287E+12,32.28211042,-32.26519375,121.73,0.12173
1.69287E+12,34.74316458,-31.16760208,136.28,0.13628
1.69288E+12,24.2666875,-22.97990625,164.9,0.1649
1.69288E+12,16.89394792,-16.45317708,165.62,0.16562
1.69289E+12,0.58439375,-8.694258333,163.63,0.16363
1.69289E+12,9.615166667,-17.8376875,131.97,0.13197
1.69289E+12,3.394145833,-19.00245833,113.51,0.11351
1.6929E+12,0.12084375,-18.71657292,108.94,0.10894
1.6929E+12,0,-16.20820833,108.99,0.10899
1.6929E+12,0,-15.28359375,107.48,0.10748
1.69291E+12,0,-13.10546875,111.39,0.11139
1.69291E+12,0,-13.96302083,116.03,0.11603
1.69291E+12,0,-13.53009375,122.88,0.12288
1.69292E+12,0,-14.12272917,158.97,0.15897
1.69292E+12,0,-13.88696875,211.78,0.21178
1.69293E+12,0,-12.7894375,264.91,0.26491
1.69293E+12,0,-13.20384375,249.29,0.24929
1.69293E+12,0,-13.2605,187.64,0.18764
1.69294E+12,0.33825625,-13.52748542,159.27,0.15927
1.69294E+12,1.950122917,-16.08225833,130.09,0.13009
1.69294E+12,0.421995833,-17.12004792,105.24,0.10524
1.69295E+12,1.05428125,-18.2963125,96.34,0.09634
1.69295E+12,4.5980375,-17.6062875,95.71,0.09571
1.69295E+12,9.994964583,-18.44069375,95.9,0.0959
1.69296E+12,13.0058875,-19.77791875,96.76,0.09676
1.69296E+12,14.98329792,-19.26712083,103,0.103
1.69296E+12,11.8148125,-20.2825,124.22,0.12422
1.69297E+12,25.51685208,-25.66650833,135.12,0.13512
1.69297E+12,23.9013625,-23.64821667,139.42,0.13942
1.69298E+12,13.81323125,-15.98195,129.03,0.12903
1.69298E+12,8.457166667,-17.25972917,116.67,0.11667
1.69298E+12,2.557125,-19.04604167,110.61,0.11061
1.69299E+12,0.049927083,-17.69192708,101.95,0.10195
1.69299E+12,0,-14.93083333,100,0.1
1.69299E+12,0,-13.16622917,95.58,0.09558
1.693E+12,0,-13.9020625,93.27,0.09327
1.693E+12,0,-13.40163542,100.82,0.10082
1.693E+12,0,-13.49997917,122.02,0.12202
1.69301E+12,0,-14.01166667,142,0.142
1.69301E+12,0,-13.57230208,161.26,0.16126
1.69302E+12,0,-13.69070833,151.43,0.15143
1.69302E+12,0,-13.17929167,138.13,0.13813
1.69302E+12,0,-13.24784375,127.89,0.12789
1.69303E+12,2.28085625,-13.10956458,107.89,0.10789
1.69303E+12,7.00651875,-13.18071667,109.9,0.1099
1.69303E+12,5.683710417,-13.2110125,104.1,0.1041
1.69304E+12,15.94346875,-15.77346875,101.91,0.10191
1.69304E+12,14.8019375,-15.22663542,99.52,0.09952
1.69304E+12,9.038489583,-10.88215625,96.12,0.09612
1.69305E+12,5.14703125,-10.7171875,93.63,0.09363
1.69305E+12,8.736058333,-12.46901667,95.48,0.09548
1.69305E+12,8.919533333,-12.35665833,95.9,0.0959
1.69306E+12,17.93516667,-17.38102083,98.3,0.0983
1.69306E+12,19.2183125,-18.76890625,92.64,0.09264
1.69307E+12,6.974664583,-6.965570833,85.11,0.08511
1.69307E+12,2.5257625,-9.995647917,80.38,0.08038
1.69307E+12,0.187539583,-12.05069583,69.91,0.06991
1.69308E+12,0,-12.24760417,46.27,0.04627
1.69308E+12,0,-12.5699375,56.38,0.05638
1.69308E+12,0,-12.94895833,80.53,0.08053
1.69309E+12,0,-12.42590625,86.87,0.08687
1.69309E+12,0,-12.24301042,95,0.095
1.69309E+12,0,-12.4376875,103.76,0.10376
1.6931E+12,0,-12.30964583,123.82,0.12382
1.6931E+12,0,-12.78132292,132.21,0.13221
1.69311E+12,0,-12.61948958,135.02,0.13502
1.69311E+12,0,-12.0249375,122.98,0.12298
1.69311E+12,2.197554167,-12.29289792,110.63,0.11063
1.69312E+12,3.715547917,-12.28555833,102.39,0.10239
1.69312E+12,7.42529375,-12.76645,98.31,0.09831
1.69312E+12,10.59817083,-13.54745208,96.91,0.09691
1.69313E+12,14.10226667,-15.34731875,96,0.096
1.69313E+12,19.53339167,-19.8781,99.16,0.09916
1.69313E+12,21.69430417,-21.5932,98.07,0.09807
1.69314E+12,12.261125,-11.67848958,99.16,0.09916
1.69314E+12,9.722447917,-10.05455208,96.32,0.09632
1.69314E+12,4.284785417,-9.738066667,94.1,0.0941
1.69315E+12,4.612320833,-11.20931042,94.92,0.09492
1.69315E+12,3.77771875,-11.26476042,93.24,0.09324
1.69316E+12,1.645441667,-12.95356667,93.98,0.09398
1.69316E+12,0.10088125,-12.94983958,93.26,0.09326
1.69316E+12,0,-12.73726042,87.6,0.0876
1.69317E+12,0,-12.7766875,87.87,0.08787
1.69317E+12,0,-12.68453125,89.06,0.08906
1.69317E+12,0,-12.979375,96.33,0.09633
1.69318E+12,0,-13.78755208,105.62,0.10562
1.69318E+12,0,-13.23222917,119.94,0.11994
1.69318E+12,0,-13.06890625,129.13,0.12913
1.69319E+12,0,-12.77136458,125.08,0.12508
1.69319E+12,0,-12.49510417,127.14,0.12714
1.6932E+12,0,-14.19883333,119,0.119
1.6932E+12,0.96101875,-15.13445625,102.99,0.10299
1.6932E+12,2.155970833,-18.04987708,93.31,0.09331
1.69321E+12,5.073845833,-19.69174167,88.52,0.08852
1.69321E+12,6.873883333,-18.6537375,85,0.085
1.69321E+12,9.22200625,-18.75232917,80.66,0.08066
1.69322E+12,20.07620417,-20.52063125,85.24,0.08524
1.69322E+12,24.04698333,-23.91567083,93.35,0.09335
1.69322E+12,15.1572875,-15.47833958,111.18,0.11118
1.69323E+12,11.18924792,-15.640925,140.51,0.14051
1.69323E+12,9.36508125,-17.88314375,145.66,0.14566
1.69323E+12,5.1583,-17.07446667,124.55,0.12455
1.69324E+12,1.956727083,-14.8053625,116.58,0.11658
1.69324E+12,0.786858333,-14.242275,114.86,0.11486
1.69325E+12,0.00425625,-13.70527708,105.07,0.10507
1.69325E+12,0,-12.949125,100.25,0.10025
1.69325E+12,0,-12.38685417,100.59,0.10059
1.69326E+12,0,-12.30534375,117.58,0.11758
1.69326E+12,0,-12.8949375,116.47,0.11647
1.69326E+12,0,-10.78859795,150.15,0.15015
1.69327E+12,0,-22.68759997,162.85,0.16285
1.69327E+12,0,-12.39022917,174.96,0.17496
1.69328E+12,0,-11.79522917,166.73,0.16673
1.69328E+12,0,-13.13290625,142.4,0.1424
1.69329E+12,0.7213875,-14.98493958,123.72,0.12372
1.69329E+12,2.956914583,-17.78246667,107.94,0.10794
1.69329E+12,9.210741667,-20.48505417,103.09,0.10309
1.6933E+12,9.375379167,-21.41709792,96.97,0.09697
1.6933E+12,13.29341458,-19.4473,95.04,0.09504
1.6933E+12,14.8863375,-18.89715,95.04,0.09504
1.69331E+12,23.40395625,-23.42638333,95.05,0.09505
1.69331E+12,16.86012292,-17.15763333,98.81,0.09881
1.69331E+12,15.15572708,-18.09897708,121.88,0.12188
1.69332E+12,12.00073958,-18.30964583,147.16,0.14716
1.69332E+12,3.015504167,-16.371275,168.78,0.16878
1.69332E+12,1.317654167,-14.73702917,150.84,0.15084
1.69333E+12,0.169545833,-13.38911875,131.77,0.13177
1.69333E+12,0,-13.25648958,116.98,0.11698
1.69334E+12,0,-12.80575,111.19,0.11119
1.69334E+12,0,-12.14677083,102.85,0.10285
1.69334E+12,0,-12.45953125,100.15,0.10015
1.69335E+12,0,-12.58239583,107.64,0.10764
1.69335E+12,0,-12.6735625,114.09,0.11409
1.69335E+12,0,-12.56347917,140.63,0.14063
1.69336E+12,0,-12.1775625,155.85,0.15585
1.69336E+12,0,-12.506875,171.81,0.17181
1.69336E+12,0,-12.63376042,162.5,0.1625
1.69337E+12,0.131522917,-13.559575,136.68,0.13668
1.69337E+12,2.028133333,-15.37875833,122.08,0.12208
1.69338E+12,6.450633333,-19.01374792,102.81,0.10281
1.69338E+12,13.68085,-19.82540208,100.12,0.10012
1.69338E+12,19.01731667,-19.69668125,98.6,0.0986
1.69339E+12,16.4785625,-17.56715625,96.36,0.09636
1.69339E+12,23.40110833,-22.61757708,94.57,0.09457
1.69339E+12,32.62205,-29.56697708,96.81,0.09681
1.6934E+12,31.65727917,-29.30046667,97.68,0.09768
1.6934E+12,27.81698125,-22.493075,128.15,0.12815
1.6934E+12,23.15283125,-19.68426875,144.13,0.14413
1.69341E+12,14.41407917,-13.84604792,139.91,0.13991
1.69341E+12,6.893160417,-6.808785417,124.7,0.1247
1.69341E+12,1.681239583,-1.999614583,110.29,0.11029
1.69342E+12,7.70833E-05,-1.76455625,99.3,0.0993
1.69342E+12,0,-9.109458333,97.74,0.09774
1.69343E+12,0,-10.2080625,95.58,0.09558
1.69343E+12,0,-10.74330208,94.1,0.0941
1.69343E+12,0,-9.959114583,96.65,0.09665
1.69344E+12,0,-10.5630625,95.74,0.09574
1.69344E+12,0,-10.48575,115.33,0.11533
1.69344E+12,0,-10.86858333,139.92,0.13992
1.69345E+12,0,-10.08905208,169.01,0.16901
1.69345E+12,0,-10.56672917,168.09,0.16809
1.69345E+12,0,-10.41219792,134.4,0.1344
1.69346E+12,1.47551875,-12.11751875,119.49,0.11949
1.69346E+12,7.416277083,-14.1336625,101.59,0.10159
1.69347E+12,16.40894792,-17.329625,96.31,0.09631
1.69347E+12,23.12045625,-22.48438333,91.76,0.09176
1.69347E+12,26.21070625,-23.63858125,91.43,0.09143
1.69348E+12,13.79678125,-12.48123958,90.81,0.09081
1.69348E+12,16.33834583,-15.65821042,88.47,0.08847
1.69348E+12,11.50066458,-10.8068625,91.43,0.09143
1.69349E+12,17.16099792,-16.45606042,105.41,0.10541
