"MTU (CET/CEST)","Area","Resolution","Price","Currency"
              23/07/2022 16:00 - 23/07/2022 17:00,"BZN|DE-LU","PT60M",226.44,"EUR"
              23/07/2022 17:00 - 23/07/2022 18:00,"BZN|DE-LU","PT60M",285.03,"EUR"
              23/07/2022 18:00 - 23/07/2022 19:00,"BZN|DE-LU","PT60M",336.02,"EUR"
              23/07/2022 19:00 - 23/07/2022 20:00,"BZN|DE-LU","PT60M",372.87,"EUR"
              23/07/2022 20:00 - 23/07/2022 21:00,"BZN|DE-LU","PT60M",402.15,"EUR"
              23/07/2022 21:00 - 23/07/2022 22:00,"BZN|DE-LU","PT60M",405.61,"EUR"
              23/07/2022 22:00 - 23/07/2022 23:00,"BZN|DE-LU","PT60M",396.90,"EUR"
              23/07/2022 23:00 - 24/07/2022 00:00,"BZN|DE-LU","PT60M",366.61,"EUR"
              24/07/2022 00:00 - 24/07/2022 01:00,"BZN|DE-LU","PT60M",393.26,"EUR"
              24/07/2022 01:00 - 24/07/2022 02:00,"BZN|DE-LU","PT60M",379.24,"EUR"
              24/07/2022 02:00 - 24/07/2022 03:00,"BZN|DE-LU","PT60M",355.06,"EUR"
              24/07/2022 03:00 - 24/07/2022 04:00,"BZN|DE-LU","PT60M",331.00,"EUR"
              24/07/2022 04:00 - 24/07/2022 05:00,"BZN|DE-LU","PT60M",316.18,"EUR"
              24/07/2022 05:00 - 24/07/2022 06:00,"BZN|DE-LU","PT60M",302.82,"EUR"
              24/07/2022 06:00 - 24/07/2022 07:00,"BZN|DE-LU","PT60M",272.76,"EUR"
              24/07/2022 07:00 - 24/07/2022 08:00,"BZN|DE-LU","PT60M",260.93,"EUR"
              24/07/2022 08:00 - 24/07/2022 09:00,"BZN|DE-LU","PT60M",222.42,"EUR"
              24/07/2022 09:00 - 24/07/2022 10:00,"BZN|DE-LU","PT60M",162.89,"EUR"
              24/07/2022 10:00 - 24/07/2022 11:00,"BZN|DE-LU","PT60M",149.99,"EUR"
              24/07/2022 11:00 - 24/07/2022 12:00,"BZN|DE-LU","PT60M",100.16,"EUR"
              24/07/2022 12:00 - 24/07/2022 13:00,"BZN|DE-LU","PT60M",71.72,"EUR"
              24/07/2022 13:00 - 24/07/2022 14:00,"BZN|DE-LU","PT60M",58.48,"EUR"
              24/07/2022 14:00 - 24/07/2022 15:00,"BZN|DE-LU","PT60M",48.77,"EUR"
              24/07/2022 15:00 - 24/07/2022 16:00,"BZN|DE-LU","PT60M",64.40,"EUR"
              24/07/2022 16:00 - 24/07/2022 17:00,"BZN|DE-LU","PT60M",120.06,"EUR"
              24/07/2022 17:00 - 24/07/2022 18:00,"BZN|DE-LU","PT60M",255.88,"EUR"
              24/07/2022 18:00 - 24/07/2022 19:00,"BZN|DE-LU","PT60M",355.02,"EUR"
              24/07/2022 19:00 - 24/07/2022 20:00,"BZN|DE-LU","PT60M",390.40,"EUR"
              24/07/2022 20:00 - 24/07/2022 21:00,"BZN|DE-LU","PT60M",418.85,"EUR"
              24/07/2022 21:00 - 24/07/2022 22:00,"BZN|DE-LU","PT60M",433.15,"EUR"
              24/07/2022 22:00 - 24/07/2022 23:00,"BZN|DE-LU","PT60M",417.16,"EUR"
              24/07/2022 23:00 - 25/07/2022 00:00,"BZN|DE-LU","PT60M",374.48,"EUR"
              25/07/2022 00:00 - 25/07/2022 01:00,"BZN|DE-LU","PT60M",346.40,"EUR"
              25/07/2022 01:00 - 25/07/2022 02:00,"BZN|DE-LU","PT60M",276.76,"EUR"
              25/07/2022 02:00 - 25/07/2022 03:00,"BZN|DE-LU","PT60M",264.97,"EUR"
              25/07/2022 03:00 - 25/07/2022 04:00,"BZN|DE-LU","PT60M",266.03,"EUR"
              25/07/2022 04:00 - 25/07/2022 05:00,"BZN|DE-LU","PT60M",261.71,"EUR"
              25/07/2022 05:00 - 25/07/2022 06:00,"BZN|DE-LU","PT60M",286.29,"EUR"
              25/07/2022 06:00 - 25/07/2022 07:00,"BZN|DE-LU","PT60M",375.08,"EUR"
              25/07/2022 07:00 - 25/07/2022 08:00,"BZN|DE-LU","PT60M",410.14,"EUR"
              25/07/2022 08:00 - 25/07/2022 09:00,"BZN|DE-LU","PT60M",412.34,"EUR"
              25/07/2022 09:00 - 25/07/2022 10:00,"BZN|DE-LU","PT60M",350.64,"EUR"
              25/07/2022 10:00 - 25/07/2022 11:00,"BZN|DE-LU","PT60M",295.58,"EUR"
              25/07/2022 11:00 - 25/07/2022 12:00,"BZN|DE-LU","PT60M",265.25,"EUR"
              25/07/2022 12:00 - 25/07/2022 13:00,"BZN|DE-LU","PT60M",235.09,"EUR"
              25/07/2022 13:00 - 25/07/2022 14:00,"BZN|DE-LU","PT60M",231.32,"EUR"
              25/07/2022 14:00 - 25/07/2022 15:00,"BZN|DE-LU","PT60M",222.45,"EUR"
              25/07/2022 15:00 - 25/07/2022 16:00,"BZN|DE-LU","PT60M",203.61,"EUR"
              25/07/2022 16:00 - 25/07/2022 17:00,"BZN|DE-LU","PT60M",259.43,"EUR"
              25/07/2022 17:00 - 25/07/2022 18:00,"BZN|DE-LU","PT60M",266.29,"EUR"
              25/07/2022 18:00 - 25/07/2022 19:00,"BZN|DE-LU","PT60M",333.55,"EUR"
              25/07/2022 19:00 - 25/07/2022 20:00,"BZN|DE-LU","PT60M",379.20,"EUR"
              25/07/2022 20:00 - 25/07/2022 21:00,"BZN|DE-LU","PT60M",383.81,"EUR"
              25/07/2022 21:00 - 25/07/2022 22:00,"BZN|DE-LU","PT60M",386.86,"EUR"
              25/07/2022 22:00 - 25/07/2022 23:00,"BZN|DE-LU","PT60M",391.69,"EUR"
              25/07/2022 23:00 - 26/07/2022 00:00,"BZN|DE-LU","PT60M",330.98,"EUR"
              26/07/2022 00:00 - 26/07/2022 01:00,"BZN|DE-LU","PT60M",330.38,"EUR"
              26/07/2022 01:00 - 26/07/2022 02:00,"BZN|DE-LU","PT60M",316.03,"EUR"
              26/07/2022 02:00 - 26/07/2022 03:00,"BZN|DE-LU","PT60M",276.85,"EUR"
              26/07/2022 03:00 - 26/07/2022 04:00,"BZN|DE-LU","PT60M",292.79,"EUR"
              26/07/2022 04:00 - 26/07/2022 05:00,"BZN|DE-LU","PT60M",300.31,"EUR"
              26/07/2022 05:00 - 26/07/2022 06:00,"BZN|DE-LU","PT60M",346.94,"EUR"
              26/07/2022 06:00 - 26/07/2022 07:00,"BZN|DE-LU","PT60M",408.23,"EUR"
              26/07/2022 07:00 - 26/07/2022 08:00,"BZN|DE-LU","PT60M",454.37,"EUR"
              26/07/2022 08:00 - 26/07/2022 09:00,"BZN|DE-LU","PT60M",391.64,"EUR"
              26/07/2022 09:00 - 26/07/2022 10:00,"BZN|DE-LU","PT60M",293.50,"EUR"
              26/07/2022 10:00 - 26/07/2022 11:00,"BZN|DE-LU","PT60M",235.59,"EUR"
              26/07/2022 11:00 - 26/07/2022 12:00,"BZN|DE-LU","PT60M",262.81,"EUR"
              26/07/2022 12:00 - 26/07/2022 13:00,"BZN|DE-LU","PT60M",200.01,"EUR"
              26/07/2022 13:00 - 26/07/2022 14:00,"BZN|DE-LU","PT60M",188.58,"EUR"
              26/07/2022 14:00 - 26/07/2022 15:00,"BZN|DE-LU","PT60M",183.10,"EUR"
              26/07/2022 15:00 - 26/07/2022 16:00,"BZN|DE-LU","PT60M",179.58,"EUR"
              26/07/2022 16:00 - 26/07/2022 17:00,"BZN|DE-LU","PT60M",190.16,"EUR"
              26/07/2022 17:00 - 26/07/2022 18:00,"BZN|DE-LU","PT60M",264.30,"EUR"
              26/07/2022 18:00 - 26/07/2022 19:00,"BZN|DE-LU","PT60M",350.01,"EUR"
              26/07/2022 19:00 - 26/07/2022 20:00,"BZN|DE-LU","PT60M",432.55,"EUR"
              26/07/2022 20:00 - 26/07/2022 21:00,"BZN|DE-LU","PT60M",438.97,"EUR"
              26/07/2022 21:00 - 26/07/2022 22:00,"BZN|DE-LU","PT60M",447.50,"EUR"
              26/07/2022 22:00 - 26/07/2022 23:00,"BZN|DE-LU","PT60M",437.28,"EUR"
              26/07/2022 23:00 - 27/07/2022 00:00,"BZN|DE-LU","PT60M",376.27,"EUR"
              27/07/2022 00:00 - 27/07/2022 01:00,"BZN|DE-LU","PT60M",405.00,"EUR"
              27/07/2022 01:00 - 27/07/2022 02:00,"BZN|DE-LU","PT60M",351.19,"EUR"
              27/07/2022 02:00 - 27/07/2022 03:00,"BZN|DE-LU","PT60M",347.08,"EUR"
              27/07/2022 03:00 - 27/07/2022 04:00,"BZN|DE-LU","PT60M",349.99,"EUR"
              27/07/2022 04:00 - 27/07/2022 05:00,"BZN|DE-LU","PT60M",348.33,"EUR"
              27/07/2022 05:00 - 27/07/2022 06:00,"BZN|DE-LU","PT60M",377.14,"EUR"
              27/07/2022 06:00 - 27/07/2022 07:00,"BZN|DE-LU","PT60M",460.00,"EUR"
              27/07/2022 07:00 - 27/07/2022 08:00,"BZN|DE-LU","PT60M",499.94,"EUR"
              27/07/2022 08:00 - 27/07/2022 09:00,"BZN|DE-LU","PT60M",492.41,"EUR"
              27/07/2022 09:00 - 27/07/2022 10:00,"BZN|DE-LU","PT60M",434.99,"EUR"
              27/07/2022 10:00 - 27/07/2022 11:00,"BZN|DE-LU","PT60M",425.61,"EUR"
              27/07/2022 11:00 - 27/07/2022 12:00,"BZN|DE-LU","PT60M",418.40,"EUR"
              27/07/2022 12:00 - 27/07/2022 13:00,"BZN|DE-LU","PT60M",389.92,"EUR"
              27/07/2022 13:00 - 27/07/2022 14:00,"BZN|DE-LU","PT60M",348.89,"EUR"
              27/07/2022 14:00 - 27/07/2022 15:00,"BZN|DE-LU","PT60M",337.95,"EUR"
              27/07/2022 15:00 - 27/07/2022 16:00,"BZN|DE-LU","PT60M",353.31,"EUR"
              27/07/2022 16:00 - 27/07/2022 17:00,"BZN|DE-LU","PT60M",371.24,"EUR"
              27/07/2022 17:00 - 27/07/2022 18:00,"BZN|DE-LU","PT60M",429.65,"EUR"
              27/07/2022 18:00 - 27/07/2022 19:00,"BZN|DE-LU","PT60M",500.91,"EUR"
              27/07/2022 19:00 - 27/07/2022 20:00,"BZN|DE-LU","PT60M",532.67,"EUR"
              27/07/2022 20:00 - 27/07/2022 21:00,"BZN|DE-LU","PT60M",549.87,"EUR"
              27/07/2022 21:00 - 27/07/2022 22:00,"BZN|DE-LU","PT60M",529.36,"EUR"
              27/07/2022 22:00 - 27/07/2022 23:00,"BZN|DE-LU","PT60M",504.98,"EUR"
              27/07/2022 23:00 - 28/07/2022 00:00,"BZN|DE-LU","PT60M",428.97,"EUR"
              28/07/2022 00:00 - 28/07/2022 01:00,"BZN|DE-LU","PT60M",437.79,"EUR"
              28/07/2022 01:00 - 28/07/2022 02:00,"BZN|DE-LU","PT60M",400.91,"EUR"
              28/07/2022 02:00 - 28/07/2022 03:00,"BZN|DE-LU","PT60M",399.97,"EUR"
              28/07/2022 03:00 - 28/07/2022 04:00,"BZN|DE-LU","PT60M",399.71,"EUR"
              28/07/2022 04:00 - 28/07/2022 05:00,"BZN|DE-LU","PT60M",399.97,"EUR"
              28/07/2022 05:00 - 28/07/2022 06:00,"BZN|DE-LU","PT60M",400.04,"EUR"
              28/07/2022 06:00 - 28/07/2022 07:00,"BZN|DE-LU","PT60M",493.93,"EUR"
              28/07/2022 07:00 - 28/07/2022 08:00,"BZN|DE-LU","PT60M",559.28,"EUR"
              28/07/2022 08:00 - 28/07/2022 09:00,"BZN|DE-LU","PT60M",539.56,"EUR"
              28/07/2022 09:00 - 28/07/2022 10:00,"BZN|DE-LU","PT60M",501.42,"EUR"
              28/07/2022 10:00 - 28/07/2022 11:00,"BZN|DE-LU","PT60M",451.16,"EUR"
              28/07/2022 11:00 - 28/07/2022 12:00,"BZN|DE-LU","PT60M",418.45,"EUR"
              28/07/2022 12:00 - 28/07/2022 13:00,"BZN|DE-LU","PT60M",426.07,"EUR"
              28/07/2022 13:00 - 28/07/2022 14:00,"BZN|DE-LU","PT60M",409.58,"EUR"
              28/07/2022 14:00 - 28/07/2022 15:00,"BZN|DE-LU","PT60M",425.10,"EUR"
              28/07/2022 15:00 - 28/07/2022 16:00,"BZN|DE-LU","PT60M",433.66,"EUR"
              28/07/2022 16:00 - 28/07/2022 17:00,"BZN|DE-LU","PT60M",454.39,"EUR"
              28/07/2022 17:00 - 28/07/2022 18:00,"BZN|DE-LU","PT60M",513.93,"EUR"
              28/07/2022 18:00 - 28/07/2022 19:00,"BZN|DE-LU","PT60M",563.85,"EUR"
              28/07/2022 19:00 - 28/07/2022 20:00,"BZN|DE-LU","PT60M",598.94,"EUR"
              28/07/2022 20:00 - 28/07/2022 21:00,"BZN|DE-LU","PT60M",586.99,"EUR"
              28/07/2022 21:00 - 28/07/2022 22:00,"BZN|DE-LU","PT60M",557.43,"EUR"
              28/07/2022 22:00 - 28/07/2022 23:00,"BZN|DE-LU","PT60M",534.23,"EUR"
              28/07/2022 23:00 - 29/07/2022 00:00,"BZN|DE-LU","PT60M",451.72,"EUR"
              29/07/2022 00:00 - 29/07/2022 01:00,"BZN|DE-LU","PT60M",400.02,"EUR"
              29/07/2022 01:00 - 29/07/2022 02:00,"BZN|DE-LU","PT60M",384.10,"EUR"
              29/07/2022 02:00 - 29/07/2022 03:00,"BZN|DE-LU","PT60M",373.81,"EUR"
              29/07/2022 03:00 - 29/07/2022 04:00,"BZN|DE-LU","PT60M",388.51,"EUR"
              29/07/2022 04:00 - 29/07/2022 05:00,"BZN|DE-LU","PT60M",374.83,"EUR"
              29/07/2022 05:00 - 29/07/2022 06:00,"BZN|DE-LU","PT60M",402.61,"EUR"
              29/07/2022 06:00 - 29/07/2022 07:00,"BZN|DE-LU","PT60M",463.16,"EUR"
              29/07/2022 07:00 - 29/07/2022 08:00,"BZN|DE-LU","PT60M",508.14,"EUR"
              29/07/2022 08:00 - 29/07/2022 09:00,"BZN|DE-LU","PT60M",517.17,"EUR"
              29/07/2022 09:00 - 29/07/2022 10:00,"BZN|DE-LU","PT60M",503.93,"EUR"
              29/07/2022 10:00 - 29/07/2022 11:00,"BZN|DE-LU","PT60M",463.44,"EUR"
              29/07/2022 11:00 - 29/07/2022 12:00,"BZN|DE-LU","PT60M",448.93,"EUR"
              29/07/2022 12:00 - 29/07/2022 13:00,"BZN|DE-LU","PT60M",394.44,"EUR"
              29/07/2022 13:00 - 29/07/2022 14:00,"BZN|DE-LU","PT60M",366.45,"EUR"
              29/07/2022 14:00 - 29/07/2022 15:00,"BZN|DE-LU","PT60M",365.04,"EUR"
              29/07/2022 15:00 - 29/07/2022 16:00,"BZN|DE-LU","PT60M",404.98,"EUR"
              29/07/2022 16:00 - 29/07/2022 17:00,"BZN|DE-LU","PT60M",407.08,"EUR"
              29/07/2022 17:00 - 29/07/2022 18:00,"BZN|DE-LU","PT60M",461.52,"EUR"
              29/07/2022 18:00 - 29/07/2022 19:00,"BZN|DE-LU","PT60M",489.87,"EUR"
              29/07/2022 19:00 - 29/07/2022 20:00,"BZN|DE-LU","PT60M",512.51,"EUR"
              29/07/2022 20:00 - 29/07/2022 21:00,"BZN|DE-LU","PT60M",504.33,"EUR"
              29/07/2022 21:00 - 29/07/2022 22:00,"BZN|DE-LU","PT60M",484.94,"EUR"
              29/07/2022 22:00 - 29/07/2022 23:00,"BZN|DE-LU","PT60M",482.05,"EUR"
              29/07/2022 23:00 - 30/07/2022 00:00,"BZN|DE-LU","PT60M",425.74,"EUR"
              30/07/2022 00:00 - 30/07/2022 01:00,"BZN|DE-LU","PT60M",425.00,"EUR"
              30/07/2022 01:00 - 30/07/2022 02:00,"BZN|DE-LU","PT60M",404.30,"EUR"
              30/07/2022 02:00 - 30/07/2022 03:00,"BZN|DE-LU","PT60M",405.00,"EUR"
              30/07/2022 03:00 - 30/07/2022 04:00,"BZN|DE-LU","PT60M",395.85,"EUR"
              30/07/2022 04:00 - 30/07/2022 05:00,"BZN|DE-LU","PT60M",377.06,"EUR"
              30/07/2022 05:00 - 30/07/2022 06:00,"BZN|DE-LU","PT60M",383.98,"EUR"
              30/07/2022 06:00 - 30/07/2022 07:00,"BZN|DE-LU","PT60M",406.78,"EUR"
              30/07/2022 07:00 - 30/07/2022 08:00,"BZN|DE-LU","PT60M",423.02,"EUR"
              30/07/2022 08:00 - 30/07/2022 09:00,"BZN|DE-LU","PT60M",412.72,"EUR"
              30/07/2022 09:00 - 30/07/2022 10:00,"BZN|DE-LU","PT60M",388.65,"EUR"
              30/07/2022 10:00 - 30/07/2022 11:00,"BZN|DE-LU","PT60M",335.48,"EUR"
              30/07/2022 11:00 - 30/07/2022 12:00,"BZN|DE-LU","PT60M",308.54,"EUR"
              30/07/2022 12:00 - 30/07/2022 13:00,"BZN|DE-LU","PT60M",268.46,"EUR"
              30/07/2022 13:00 - 30/07/2022 14:00,"BZN|DE-LU","PT60M",236.78,"EUR"
              30/07/2022 14:00 - 30/07/2022 15:00,"BZN|DE-LU","PT60M",247.78,"EUR"
              30/07/2022 15:00 - 30/07/2022 16:00,"BZN|DE-LU","PT60M",291.73,"EUR"
              30/07/2022 16:00 - 30/07/2022 17:00,"BZN|DE-LU","PT60M",316.43,"EUR"
              30/07/2022 17:00 - 30/07/2022 18:00,"BZN|DE-LU","PT60M",388.44,"EUR"
              30/07/2022 18:00 - 30/07/2022 19:00,"BZN|DE-LU","PT60M",425.86,"EUR"
              30/07/2022 19:00 - 30/07/2022 20:00,"BZN|DE-LU","PT60M",454.15,"EUR"
              30/07/2022 20:00 - 30/07/2022 21:00,"BZN|DE-LU","PT60M",467.71,"EUR"
              30/07/2022 21:00 - 30/07/2022 22:00,"BZN|DE-LU","PT60M",466.69,"EUR"
              30/07/2022 22:00 - 30/07/2022 23:00,"BZN|DE-LU","PT60M",466.24,"EUR"
              30/07/2022 23:00 - 31/07/2022 00:00,"BZN|DE-LU","PT60M",441.93,"EUR"
              31/07/2022 00:00 - 31/07/2022 01:00,"BZN|DE-LU","PT60M",382.79,"EUR"
              31/07/2022 01:00 - 31/07/2022 02:00,"BZN|DE-LU","PT60M",339.88,"EUR"
              31/07/2022 02:00 - 31/07/2022 03:00,"BZN|DE-LU","PT60M",300.10,"EUR"
              31/07/2022 03:00 - 31/07/2022 04:00,"BZN|DE-LU","PT60M",293.05,"EUR"
              31/07/2022 04:00 - 31/07/2022 05:00,"BZN|DE-LU","PT60M",271.30,"EUR"
              31/07/2022 05:00 - 31/07/2022 06:00,"BZN|DE-LU","PT60M",272.41,"EUR"
              31/07/2022 06:00 - 31/07/2022 07:00,"BZN|DE-LU","PT60M",261.03,"EUR"
              31/07/2022 07:00 - 31/07/2022 08:00,"BZN|DE-LU","PT60M",264.80,"EUR"
              31/07/2022 08:00 - 31/07/2022 09:00,"BZN|DE-LU","PT60M",300.01,"EUR"
              31/07/2022 09:00 - 31/07/2022 10:00,"BZN|DE-LU","PT60M",286.37,"EUR"
              31/07/2022 10:00 - 31/07/2022 11:00,"BZN|DE-LU","PT60M",261.10,"EUR"
              31/07/2022 11:00 - 31/07/2022 12:00,"BZN|DE-LU","PT60M",255.76,"EUR"
              31/07/2022 12:00 - 31/07/2022 13:00,"BZN|DE-LU","PT60M",263.08,"EUR"
              31/07/2022 13:00 - 31/07/2022 14:00,"BZN|DE-LU","PT60M",219.08,"EUR"
              31/07/2022 14:00 - 31/07/2022 15:00,"BZN|DE-LU","PT60M",208.74,"EUR"
              31/07/2022 15:00 - 31/07/2022 16:00,"BZN|DE-LU","PT60M",226.08,"EUR"
              31/07/2022 16:00 - 31/07/2022 17:00,"BZN|DE-LU","PT60M",252.07,"EUR"
              31/07/2022 17:00 - 31/07/2022 18:00,"BZN|DE-LU","PT60M",316.01,"EUR"
              31/07/2022 18:00 - 31/07/2022 19:00,"BZN|DE-LU","PT60M",394.79,"EUR"
              31/07/2022 19:00 - 31/07/2022 20:00,"BZN|DE-LU","PT60M",449.55,"EUR"
              31/07/2022 20:00 - 31/07/2022 21:00,"BZN|DE-LU","PT60M",452.95,"EUR"
              31/07/2022 21:00 - 31/07/2022 22:00,"BZN|DE-LU","PT60M",464.52,"EUR"
              31/07/2022 22:00 - 31/07/2022 23:00,"BZN|DE-LU","PT60M",465.67,"EUR"
              31/07/2022 23:00 - 01/08/2022 00:00,"BZN|DE-LU","PT60M",425.89,"EUR"
