"MTU (CET/CEST)","Area","Resolution","Price","Currency"
              12/08/2022 09:00 - 12/08/2022 10:00,"BZN|DE-LU","PT60M",472.56,"EUR"
              12/08/2022 10:00 - 12/08/2022 11:00,"BZN|DE-LU","PT60M",419.90,"EUR"
              12/08/2022 11:00 - 12/08/2022 12:00,"BZN|DE-LU","PT60M",405.60,"EUR"
              12/08/2022 12:00 - 12/08/2022 13:00,"BZN|DE-LU","PT60M",376.39,"EUR"
              12/08/2022 13:00 - 12/08/2022 14:00,"BZN|DE-LU","PT60M",328.45,"EUR"
              12/08/2022 14:00 - 12/08/2022 15:00,"BZN|DE-LU","PT60M",334.37,"EUR"
              12/08/2022 15:00 - 12/08/2022 16:00,"BZN|DE-LU","PT60M",372.09,"EUR"
              12/08/2022 16:00 - 12/08/2022 17:00,"BZN|DE-LU","PT60M",393.24,"EUR"
              12/08/2022 17:00 - 12/08/2022 18:00,"BZN|DE-LU","PT60M",448.08,"EUR"
              12/08/2022 18:00 - 12/08/2022 19:00,"BZN|DE-LU","PT60M",489.99,"EUR"
              12/08/2022 19:00 - 12/08/2022 20:00,"BZN|DE-LU","PT60M",560.00,"EUR"
              12/08/2022 20:00 - 12/08/2022 21:00,"BZN|DE-LU","PT60M",565.40,"EUR"
              12/08/2022 21:00 - 12/08/2022 22:00,"BZN|DE-LU","PT60M",507.78,"EUR"
              12/08/2022 22:00 - 12/08/2022 23:00,"BZN|DE-LU","PT60M",469.47,"EUR"
              12/08/2022 23:00 - 13/08/2022 00:00,"BZN|DE-LU","PT60M",424.02,"EUR"
              13/08/2022 00:00 - 13/08/2022 01:00,"BZN|DE-LU","PT60M",427.23,"EUR"
              13/08/2022 01:00 - 13/08/2022 02:00,"BZN|DE-LU","PT60M",400.71,"EUR"
              13/08/2022 02:00 - 13/08/2022 03:00,"BZN|DE-LU","PT60M",387.87,"EUR"
              13/08/2022 03:00 - 13/08/2022 04:00,"BZN|DE-LU","PT60M",374.09,"EUR"
              13/08/2022 04:00 - 13/08/2022 05:00,"BZN|DE-LU","PT60M",375.79,"EUR"
              13/08/2022 05:00 - 13/08/2022 06:00,"BZN|DE-LU","PT60M",382.76,"EUR"
              13/08/2022 06:00 - 13/08/2022 07:00,"BZN|DE-LU","PT60M",379.90,"EUR"
              13/08/2022 07:00 - 13/08/2022 08:00,"BZN|DE-LU","PT60M",388.74,"EUR"
              13/08/2022 08:00 - 13/08/2022 09:00,"BZN|DE-LU","PT60M",399.90,"EUR"
              13/08/2022 09:00 - 13/08/2022 10:00,"BZN|DE-LU","PT60M",374.50,"EUR"
              13/08/2022 10:00 - 13/08/2022 11:00,"BZN|DE-LU","PT60M",333.41,"EUR"
              13/08/2022 11:00 - 13/08/2022 12:00,"BZN|DE-LU","PT60M",300.02,"EUR"
              13/08/2022 12:00 - 13/08/2022 13:00,"BZN|DE-LU","PT60M",247.22,"EUR"
              13/08/2022 13:00 - 13/08/2022 14:00,"BZN|DE-LU","PT60M",192.11,"EUR"
              13/08/2022 14:00 - 13/08/2022 15:00,"BZN|DE-LU","PT60M",213.62,"EUR"
              13/08/2022 15:00 - 13/08/2022 16:00,"BZN|DE-LU","PT60M",292.05,"EUR"
              13/08/2022 16:00 - 13/08/2022 17:00,"BZN|DE-LU","PT60M",341.76,"EUR"
              13/08/2022 17:00 - 13/08/2022 18:00,"BZN|DE-LU","PT60M",412.30,"EUR"
              13/08/2022 18:00 - 13/08/2022 19:00,"BZN|DE-LU","PT60M",466.20,"EUR"
              13/08/2022 19:00 - 13/08/2022 20:00,"BZN|DE-LU","PT60M",503.26,"EUR"
              13/08/2022 20:00 - 13/08/2022 21:00,"BZN|DE-LU","PT60M",504.70,"EUR"
              13/08/2022 21:00 - 13/08/2022 22:00,"BZN|DE-LU","PT60M",479.94,"EUR"
              13/08/2022 22:00 - 13/08/2022 23:00,"BZN|DE-LU","PT60M",461.91,"EUR"
              13/08/2022 23:00 - 14/08/2022 00:00,"BZN|DE-LU","PT60M",425.89,"EUR"
              14/08/2022 00:00 - 14/08/2022 01:00,"BZN|DE-LU","PT60M",416.30,"EUR"
              14/08/2022 01:00 - 14/08/2022 02:00,"BZN|DE-LU","PT60M",397.20,"EUR"
              14/08/2022 02:00 - 14/08/2022 03:00,"BZN|DE-LU","PT60M",377.90,"EUR"
              14/08/2022 03:00 - 14/08/2022 04:00,"BZN|DE-LU","PT60M",354.00,"EUR"
              14/08/2022 04:00 - 14/08/2022 05:00,"BZN|DE-LU","PT60M",350.06,"EUR"
              14/08/2022 05:00 - 14/08/2022 06:00,"BZN|DE-LU","PT60M",351.01,"EUR"
              14/08/2022 06:00 - 14/08/2022 07:00,"BZN|DE-LU","PT60M",352.77,"EUR"
              14/08/2022 07:00 - 14/08/2022 08:00,"BZN|DE-LU","PT60M",350.05,"EUR"
              14/08/2022 08:00 - 14/08/2022 09:00,"BZN|DE-LU","PT60M",355.17,"EUR"
              14/08/2022 09:00 - 14/08/2022 10:00,"BZN|DE-LU","PT60M",339.94,"EUR"
              14/08/2022 10:00 - 14/08/2022 11:00,"BZN|DE-LU","PT60M",309.00,"EUR"
              14/08/2022 11:00 - 14/08/2022 12:00,"BZN|DE-LU","PT60M",249.58,"EUR"
              14/08/2022 12:00 - 14/08/2022 13:00,"BZN|DE-LU","PT60M",136.72,"EUR"
              14/08/2022 13:00 - 14/08/2022 14:00,"BZN|DE-LU","PT60M",84.93,"EUR"
              14/08/2022 14:00 - 14/08/2022 15:00,"BZN|DE-LU","PT60M",74.02,"EUR"
              14/08/2022 15:00 - 14/08/2022 16:00,"BZN|DE-LU","PT60M",164.37,"EUR"
              14/08/2022 16:00 - 14/08/2022 17:00,"BZN|DE-LU","PT60M",268.13,"EUR"
              14/08/2022 17:00 - 14/08/2022 18:00,"BZN|DE-LU","PT60M",343.52,"EUR"
              14/08/2022 18:00 - 14/08/2022 19:00,"BZN|DE-LU","PT60M",415.90,"EUR"
              14/08/2022 19:00 - 14/08/2022 20:00,"BZN|DE-LU","PT60M",454.91,"EUR"
              14/08/2022 20:00 - 14/08/2022 21:00,"BZN|DE-LU","PT60M",459.96,"EUR"
              14/08/2022 21:00 - 14/08/2022 22:00,"BZN|DE-LU","PT60M",462.60,"EUR"
              14/08/2022 22:00 - 14/08/2022 23:00,"BZN|DE-LU","PT60M",455.42,"EUR"
              14/08/2022 23:00 - 15/08/2022 00:00,"BZN|DE-LU","PT60M",407.48,"EUR"
              15/08/2022 00:00 - 15/08/2022 01:00,"BZN|DE-LU","PT60M",375.03,"EUR"
              15/08/2022 01:00 - 15/08/2022 02:00,"BZN|DE-LU","PT60M",361.09,"EUR"
              15/08/2022 02:00 - 15/08/2022 03:00,"BZN|DE-LU","PT60M",360.64,"EUR"
              15/08/2022 03:00 - 15/08/2022 04:00,"BZN|DE-LU","PT60M",350.00,"EUR"
              15/08/2022 04:00 - 15/08/2022 05:00,"BZN|DE-LU","PT60M",352.99,"EUR"
              15/08/2022 05:00 - 15/08/2022 06:00,"BZN|DE-LU","PT60M",363.59,"EUR"
              15/08/2022 06:00 - 15/08/2022 07:00,"BZN|DE-LU","PT60M",381.41,"EUR"
              15/08/2022 07:00 - 15/08/2022 08:00,"BZN|DE-LU","PT60M",429.12,"EUR"
              15/08/2022 08:00 - 15/08/2022 09:00,"BZN|DE-LU","PT60M",467.34,"EUR"
              15/08/2022 09:00 - 15/08/2022 10:00,"BZN|DE-LU","PT60M",452.80,"EUR"
              15/08/2022 10:00 - 15/08/2022 11:00,"BZN|DE-LU","PT60M",431.41,"EUR"
              15/08/2022 11:00 - 15/08/2022 12:00,"BZN|DE-LU","PT60M",407.06,"EUR"
              15/08/2022 12:00 - 15/08/2022 13:00,"BZN|DE-LU","PT60M",402.31,"EUR"
              15/08/2022 13:00 - 15/08/2022 14:00,"BZN|DE-LU","PT60M",392.13,"EUR"
              15/08/2022 14:00 - 15/08/2022 15:00,"BZN|DE-LU","PT60M",392.77,"EUR"
              15/08/2022 15:00 - 15/08/2022 16:00,"BZN|DE-LU","PT60M",380.09,"EUR"
              15/08/2022 16:00 - 15/08/2022 17:00,"BZN|DE-LU","PT60M",400.05,"EUR"
              15/08/2022 17:00 - 15/08/2022 18:00,"BZN|DE-LU","PT60M",448.84,"EUR"
              15/08/2022 18:00 - 15/08/2022 19:00,"BZN|DE-LU","PT60M",495.00,"EUR"
              15/08/2022 19:00 - 15/08/2022 20:00,"BZN|DE-LU","PT60M",520.01,"EUR"
              15/08/2022 20:00 - 15/08/2022 21:00,"BZN|DE-LU","PT60M",555.72,"EUR"
              15/08/2022 21:00 - 15/08/2022 22:00,"BZN|DE-LU","PT60M",536.69,"EUR"
              15/08/2022 22:00 - 15/08/2022 23:00,"BZN|DE-LU","PT60M",507.00,"EUR"
              15/08/2022 23:00 - 16/08/2022 00:00,"BZN|DE-LU","PT60M",475.42,"EUR"
              16/08/2022 00:00 - 16/08/2022 01:00,"BZN|DE-LU","PT60M",465.26,"EUR"
              16/08/2022 01:00 - 16/08/2022 02:00,"BZN|DE-LU","PT60M",430.65,"EUR"
              16/08/2022 02:00 - 16/08/2022 03:00,"BZN|DE-LU","PT60M",430.94,"EUR"
              16/08/2022 03:00 - 16/08/2022 04:00,"BZN|DE-LU","PT60M",416.42,"EUR"
              16/08/2022 04:00 - 16/08/2022 05:00,"BZN|DE-LU","PT60M",422.59,"EUR"
              16/08/2022 05:00 - 16/08/2022 06:00,"BZN|DE-LU","PT60M",440.99,"EUR"
              16/08/2022 06:00 - 16/08/2022 07:00,"BZN|DE-LU","PT60M",502.52,"EUR"
              16/08/2022 07:00 - 16/08/2022 08:00,"BZN|DE-LU","PT60M",517.99,"EUR"
              16/08/2022 08:00 - 16/08/2022 09:00,"BZN|DE-LU","PT60M",514.90,"EUR"
              16/08/2022 09:00 - 16/08/2022 10:00,"BZN|DE-LU","PT60M",488.44,"EUR"
              16/08/2022 10:00 - 16/08/2022 11:00,"BZN|DE-LU","PT60M",450.00,"EUR"
              16/08/2022 11:00 - 16/08/2022 12:00,"BZN|DE-LU","PT60M",424.95,"EUR"
              16/08/2022 12:00 - 16/08/2022 13:00,"BZN|DE-LU","PT60M",417.08,"EUR"
              16/08/2022 13:00 - 16/08/2022 14:00,"BZN|DE-LU","PT60M",410.06,"EUR"
              16/08/2022 14:00 - 16/08/2022 15:00,"BZN|DE-LU","PT60M",410.09,"EUR"
              16/08/2022 15:00 - 16/08/2022 16:00,"BZN|DE-LU","PT60M",418.06,"EUR"
              16/08/2022 16:00 - 16/08/2022 17:00,"BZN|DE-LU","PT60M",442.53,"EUR"
              16/08/2022 17:00 - 16/08/2022 18:00,"BZN|DE-LU","PT60M",506.91,"EUR"
              16/08/2022 18:00 - 16/08/2022 19:00,"BZN|DE-LU","PT60M",600.05,"EUR"
              16/08/2022 19:00 - 16/08/2022 20:00,"BZN|DE-LU","PT60M",664.89,"EUR"
              16/08/2022 20:00 - 16/08/2022 21:00,"BZN|DE-LU","PT60M",662.05,"EUR"
              16/08/2022 21:00 - 16/08/2022 22:00,"BZN|DE-LU","PT60M",648.38,"EUR"
              16/08/2022 22:00 - 16/08/2022 23:00,"BZN|DE-LU","PT60M",580.00,"EUR"
              16/08/2022 23:00 - 17/08/2022 00:00,"BZN|DE-LU","PT60M",513.28,"EUR"
              17/08/2022 00:00 - 17/08/2022 01:00,"BZN|DE-LU","PT60M",523.94,"EUR"
              17/08/2022 01:00 - 17/08/2022 02:00,"BZN|DE-LU","PT60M",483.88,"EUR"
              17/08/2022 02:00 - 17/08/2022 03:00,"BZN|DE-LU","PT60M",472.13,"EUR"
              17/08/2022 03:00 - 17/08/2022 04:00,"BZN|DE-LU","PT60M",459.22,"EUR"
              17/08/2022 04:00 - 17/08/2022 05:00,"BZN|DE-LU","PT60M",463.42,"EUR"
              17/08/2022 05:00 - 17/08/2022 06:00,"BZN|DE-LU","PT60M",489.64,"EUR"
              17/08/2022 06:00 - 17/08/2022 07:00,"BZN|DE-LU","PT60M",547.74,"EUR"
              17/08/2022 07:00 - 17/08/2022 08:00,"BZN|DE-LU","PT60M",597.04,"EUR"
              17/08/2022 08:00 - 17/08/2022 09:00,"BZN|DE-LU","PT60M",616.33,"EUR"
              17/08/2022 09:00 - 17/08/2022 10:00,"BZN|DE-LU","PT60M",575.10,"EUR"
              17/08/2022 10:00 - 17/08/2022 11:00,"BZN|DE-LU","PT60M",549.97,"EUR"
              17/08/2022 11:00 - 17/08/2022 12:00,"BZN|DE-LU","PT60M",526.89,"EUR"
              17/08/2022 12:00 - 17/08/2022 13:00,"BZN|DE-LU","PT60M",509.09,"EUR"
              17/08/2022 13:00 - 17/08/2022 14:00,"BZN|DE-LU","PT60M",500.00,"EUR"
              17/08/2022 14:00 - 17/08/2022 15:00,"BZN|DE-LU","PT60M",493.09,"EUR"
              17/08/2022 15:00 - 17/08/2022 16:00,"BZN|DE-LU","PT60M",509.47,"EUR"
              17/08/2022 16:00 - 17/08/2022 17:00,"BZN|DE-LU","PT60M",541.60,"EUR"
              17/08/2022 17:00 - 17/08/2022 18:00,"BZN|DE-LU","PT60M",593.30,"EUR"
              17/08/2022 18:00 - 17/08/2022 19:00,"BZN|DE-LU","PT60M",676.04,"EUR"
              17/08/2022 19:00 - 17/08/2022 20:00,"BZN|DE-LU","PT60M",747.93,"EUR"
              17/08/2022 20:00 - 17/08/2022 21:00,"BZN|DE-LU","PT60M",681.00,"EUR"
              17/08/2022 21:00 - 17/08/2022 22:00,"BZN|DE-LU","PT60M",629.09,"EUR"
              17/08/2022 22:00 - 17/08/2022 23:00,"BZN|DE-LU","PT60M",552.03,"EUR"
              17/08/2022 23:00 - 18/08/2022 00:00,"BZN|DE-LU","PT60M",508.92,"EUR"
              18/08/2022 00:00 - 18/08/2022 01:00,"BZN|DE-LU","PT60M",523.92,"EUR"
              18/08/2022 01:00 - 18/08/2022 02:00,"BZN|DE-LU","PT60M",479.90,"EUR"
              18/08/2022 02:00 - 18/08/2022 03:00,"BZN|DE-LU","PT60M",480.00,"EUR"
              18/08/2022 03:00 - 18/08/2022 04:00,"BZN|DE-LU","PT60M",474.46,"EUR"
              18/08/2022 04:00 - 18/08/2022 05:00,"BZN|DE-LU","PT60M",478.13,"EUR"
              18/08/2022 05:00 - 18/08/2022 06:00,"BZN|DE-LU","PT60M",499.24,"EUR"
              18/08/2022 06:00 - 18/08/2022 07:00,"BZN|DE-LU","PT60M",550.00,"EUR"
              18/08/2022 07:00 - 18/08/2022 08:00,"BZN|DE-LU","PT60M",598.90,"EUR"
              18/08/2022 08:00 - 18/08/2022 09:00,"BZN|DE-LU","PT60M",620.10,"EUR"
              18/08/2022 09:00 - 18/08/2022 10:00,"BZN|DE-LU","PT60M",613.59,"EUR"
              18/08/2022 10:00 - 18/08/2022 11:00,"BZN|DE-LU","PT60M",610.19,"EUR"
              18/08/2022 11:00 - 18/08/2022 12:00,"BZN|DE-LU","PT60M",577.65,"EUR"
              18/08/2022 12:00 - 18/08/2022 13:00,"BZN|DE-LU","PT60M",559.87,"EUR"
              18/08/2022 13:00 - 18/08/2022 14:00,"BZN|DE-LU","PT60M",563.11,"EUR"
              18/08/2022 14:00 - 18/08/2022 15:00,"BZN|DE-LU","PT60M",543.34,"EUR"
              18/08/2022 15:00 - 18/08/2022 16:00,"BZN|DE-LU","PT60M",541.90,"EUR"
              18/08/2022 16:00 - 18/08/2022 17:00,"BZN|DE-LU","PT60M",586.23,"EUR"
              18/08/2022 17:00 - 18/08/2022 18:00,"BZN|DE-LU","PT60M",593.97,"EUR"
              18/08/2022 18:00 - 18/08/2022 19:00,"BZN|DE-LU","PT60M",642.99,"EUR"
              18/08/2022 19:00 - 18/08/2022 20:00,"BZN|DE-LU","PT60M",657.98,"EUR"
              18/08/2022 20:00 - 18/08/2022 21:00,"BZN|DE-LU","PT60M",646.96,"EUR"
              18/08/2022 21:00 - 18/08/2022 22:00,"BZN|DE-LU","PT60M",600.06,"EUR"
              18/08/2022 22:00 - 18/08/2022 23:00,"BZN|DE-LU","PT60M",562.82,"EUR"
              18/08/2022 23:00 - 19/08/2022 00:00,"BZN|DE-LU","PT60M",524.93,"EUR"
              19/08/2022 00:00 - 19/08/2022 01:00,"BZN|DE-LU","PT60M",510.09,"EUR"
              19/08/2022 01:00 - 19/08/2022 02:00,"BZN|DE-LU","PT60M",467.63,"EUR"
              19/08/2022 02:00 - 19/08/2022 03:00,"BZN|DE-LU","PT60M",450.10,"EUR"
              19/08/2022 03:00 - 19/08/2022 04:00,"BZN|DE-LU","PT60M",434.14,"EUR"
              19/08/2022 04:00 - 19/08/2022 05:00,"BZN|DE-LU","PT60M",439.39,"EUR"
              19/08/2022 05:00 - 19/08/2022 06:00,"BZN|DE-LU","PT60M",469.62,"EUR"
              19/08/2022 06:00 - 19/08/2022 07:00,"BZN|DE-LU","PT60M",528.21,"EUR"
              19/08/2022 07:00 - 19/08/2022 08:00,"BZN|DE-LU","PT60M",571.24,"EUR"
              19/08/2022 08:00 - 19/08/2022 09:00,"BZN|DE-LU","PT60M",587.56,"EUR"
              19/08/2022 09:00 - 19/08/2022 10:00,"BZN|DE-LU","PT60M",575.00,"EUR"
              19/08/2022 10:00 - 19/08/2022 11:00,"BZN|DE-LU","PT60M",566.00,"EUR"
              19/08/2022 11:00 - 19/08/2022 12:00,"BZN|DE-LU","PT60M",547.26,"EUR"
              19/08/2022 12:00 - 19/08/2022 13:00,"BZN|DE-LU","PT60M",527.80,"EUR"
              19/08/2022 13:00 - 19/08/2022 14:00,"BZN|DE-LU","PT60M",488.24,"EUR"
              19/08/2022 14:00 - 19/08/2022 15:00,"BZN|DE-LU","PT60M",461.14,"EUR"
              19/08/2022 15:00 - 19/08/2022 16:00,"BZN|DE-LU","PT60M",461.17,"EUR"
              19/08/2022 16:00 - 19/08/2022 17:00,"BZN|DE-LU","PT60M",490.86,"EUR"
              19/08/2022 17:00 - 19/08/2022 18:00,"BZN|DE-LU","PT60M",517.42,"EUR"
              19/08/2022 18:00 - 19/08/2022 19:00,"BZN|DE-LU","PT60M",545.56,"EUR"
              19/08/2022 19:00 - 19/08/2022 20:00,"BZN|DE-LU","PT60M",568.99,"EUR"
              19/08/2022 20:00 - 19/08/2022 21:00,"BZN|DE-LU","PT60M",569.40,"EUR"
              19/08/2022 21:00 - 19/08/2022 22:00,"BZN|DE-LU","PT60M",550.00,"EUR"
              19/08/2022 22:00 - 19/08/2022 23:00,"BZN|DE-LU","PT60M",530.58,"EUR"
              19/08/2022 23:00 - 20/08/2022 00:00,"BZN|DE-LU","PT60M",504.93,"EUR"
              20/08/2022 00:00 - 20/08/2022 01:00,"BZN|DE-LU","PT60M",512.09,"EUR"
              20/08/2022 01:00 - 20/08/2022 02:00,"BZN|DE-LU","PT60M",500.05,"EUR"
              20/08/2022 02:00 - 20/08/2022 03:00,"BZN|DE-LU","PT60M",480.09,"EUR"
              20/08/2022 03:00 - 20/08/2022 04:00,"BZN|DE-LU","PT60M",460.04,"EUR"
              20/08/2022 04:00 - 20/08/2022 05:00,"BZN|DE-LU","PT60M",452.61,"EUR"
              20/08/2022 05:00 - 20/08/2022 06:00,"BZN|DE-LU","PT60M",452.15,"EUR"
              20/08/2022 06:00 - 20/08/2022 07:00,"BZN|DE-LU","PT60M",471.69,"EUR"
              20/08/2022 07:00 - 20/08/2022 08:00,"BZN|DE-LU","PT60M",475.03,"EUR"
              20/08/2022 08:00 - 20/08/2022 09:00,"BZN|DE-LU","PT60M",484.93,"EUR"
              20/08/2022 09:00 - 20/08/2022 10:00,"BZN|DE-LU","PT60M",480.02,"EUR"
              20/08/2022 10:00 - 20/08/2022 11:00,"BZN|DE-LU","PT60M",464.50,"EUR"
              20/08/2022 11:00 - 20/08/2022 12:00,"BZN|DE-LU","PT60M",443.19,"EUR"
              20/08/2022 12:00 - 20/08/2022 13:00,"BZN|DE-LU","PT60M",432.48,"EUR"
              20/08/2022 13:00 - 20/08/2022 14:00,"BZN|DE-LU","PT60M",364.68,"EUR"
              20/08/2022 14:00 - 20/08/2022 15:00,"BZN|DE-LU","PT60M",344.13,"EUR"
              20/08/2022 15:00 - 20/08/2022 16:00,"BZN|DE-LU","PT60M",339.28,"EUR"
              20/08/2022 16:00 - 20/08/2022 17:00,"BZN|DE-LU","PT60M",361.23,"EUR"
              20/08/2022 17:00 - 20/08/2022 18:00,"BZN|DE-LU","PT60M",402.56,"EUR"
              20/08/2022 18:00 - 20/08/2022 19:00,"BZN|DE-LU","PT60M",475.06,"EUR"
              20/08/2022 19:00 - 20/08/2022 20:00,"BZN|DE-LU","PT60M",529.91,"EUR"
              20/08/2022 20:00 - 20/08/2022 21:00,"BZN|DE-LU","PT60M",552.48,"EUR"
              20/08/2022 21:00 - 20/08/2022 22:00,"BZN|DE-LU","PT60M",540.09,"EUR"
              20/08/2022 22:00 - 20/08/2022 23:00,"BZN|DE-LU","PT60M",514.12,"EUR"
              20/08/2022 23:00 - 21/08/2022 00:00,"BZN|DE-LU","PT60M",458.96,"EUR"
              21/08/2022 00:00 - 21/08/2022 01:00,"BZN|DE-LU","PT60M",430.27,"EUR"
              21/08/2022 01:00 - 21/08/2022 02:00,"BZN|DE-LU","PT60M",381.00,"EUR"
              21/08/2022 02:00 - 21/08/2022 03:00,"BZN|DE-LU","PT60M",374.94,"EUR"
              21/08/2022 03:00 - 21/08/2022 04:00,"BZN|DE-LU","PT60M",344.27,"EUR"
              21/08/2022 04:00 - 21/08/2022 05:00,"BZN|DE-LU","PT60M",323.00,"EUR"
              21/08/2022 05:00 - 21/08/2022 06:00,"BZN|DE-LU","PT60M",324.07,"EUR"
              21/08/2022 06:00 - 21/08/2022 07:00,"BZN|DE-LU","PT60M",365.99,"EUR"
              21/08/2022 07:00 - 21/08/2022 08:00,"BZN|DE-LU","PT60M",348.35,"EUR"
              21/08/2022 08:00 - 21/08/2022 09:00,"BZN|DE-LU","PT60M",332.00,"EUR"
              21/08/2022 09:00 - 21/08/2022 10:00,"BZN|DE-LU","PT60M",317.26,"EUR"
              21/08/2022 10:00 - 21/08/2022 11:00,"BZN|DE-LU","PT60M",254.52,"EUR"
              21/08/2022 11:00 - 21/08/2022 12:00,"BZN|DE-LU","PT60M",176.88,"EUR"
              21/08/2022 12:00 - 21/08/2022 13:00,"BZN|DE-LU","PT60M",97.31,"EUR"
              21/08/2022 13:00 - 21/08/2022 14:00,"BZN|DE-LU","PT60M",77.46,"EUR"
              21/08/2022 14:00 - 21/08/2022 15:00,"BZN|DE-LU","PT60M",97.34,"EUR"
              21/08/2022 15:00 - 21/08/2022 16:00,"BZN|DE-LU","PT60M",204.21,"EUR"
              21/08/2022 16:00 - 21/08/2022 17:00,"BZN|DE-LU","PT60M",313.88,"EUR"
              21/08/2022 17:00 - 21/08/2022 18:00,"BZN|DE-LU","PT60M",455.00,"EUR"
              21/08/2022 18:00 - 21/08/2022 19:00,"BZN|DE-LU","PT60M",530.00,"EUR"
              21/08/2022 19:00 - 21/08/2022 20:00,"BZN|DE-LU","PT60M",592.00,"EUR"
              21/08/2022 20:00 - 21/08/2022 21:00,"BZN|DE-LU","PT60M",623.89,"EUR"
              21/08/2022 21:00 - 21/08/2022 22:00,"BZN|DE-LU","PT60M",609.96,"EUR"
              21/08/2022 22:00 - 21/08/2022 23:00,"BZN|DE-LU","PT60M",595.46,"EUR"
              21/08/2022 23:00 - 22/08/2022 00:00,"BZN|DE-LU","PT60M",570.11,"EUR"
              22/08/2022 00:00 - 22/08/2022 01:00,"BZN|DE-LU","PT60M",504.25,"EUR"
              22/08/2022 01:00 - 22/08/2022 02:00,"BZN|DE-LU","PT60M",477.42,"EUR"
              22/08/2022 02:00 - 22/08/2022 03:00,"BZN|DE-LU","PT60M",467.94,"EUR"
              22/08/2022 03:00 - 22/08/2022 04:00,"BZN|DE-LU","PT60M",447.93,"EUR"
              22/08/2022 04:00 - 22/08/2022 05:00,"BZN|DE-LU","PT60M",450.02,"EUR"
              22/08/2022 05:00 - 22/08/2022 06:00,"BZN|DE-LU","PT60M",497.08,"EUR"
              22/08/2022 06:00 - 22/08/2022 07:00,"BZN|DE-LU","PT60M",561.74,"EUR"
              22/08/2022 07:00 - 22/08/2022 08:00,"BZN|DE-LU","PT60M",599.90,"EUR"
              22/08/2022 08:00 - 22/08/2022 09:00,"BZN|DE-LU","PT60M",610.00,"EUR"
              22/08/2022 09:00 - 22/08/2022 10:00,"BZN|DE-LU","PT60M",595.59,"EUR"
              22/08/2022 10:00 - 22/08/2022 11:00,"BZN|DE-LU","PT60M",583.46,"EUR"
              22/08/2022 11:00 - 22/08/2022 12:00,"BZN|DE-LU","PT60M",567.50,"EUR"
              22/08/2022 12:00 - 22/08/2022 13:00,"BZN|DE-LU","PT60M",534.30,"EUR"
              22/08/2022 13:00 - 22/08/2022 14:00,"BZN|DE-LU","PT60M",540.91,"EUR"
              22/08/2022 14:00 - 22/08/2022 15:00,"BZN|DE-LU","PT60M",557.06,"EUR"
              22/08/2022 15:00 - 22/08/2022 16:00,"BZN|DE-LU","PT60M",577.20,"EUR"
              22/08/2022 16:00 - 22/08/2022 17:00,"BZN|DE-LU","PT60M",586.67,"EUR"
              22/08/2022 17:00 - 22/08/2022 18:00,"BZN|DE-LU","PT60M",613.55,"EUR"
              22/08/2022 18:00 - 22/08/2022 19:00,"BZN|DE-LU","PT60M",640.00,"EUR"
              22/08/2022 19:00 - 22/08/2022 20:00,"BZN|DE-LU","PT60M",675.55,"EUR"
              22/08/2022 20:00 - 22/08/2022 21:00,"BZN|DE-LU","PT60M",679.97,"EUR"
              22/08/2022 21:00 - 22/08/2022 22:00,"BZN|DE-LU","PT60M",629.63,"EUR"
              22/08/2022 22:00 - 22/08/2022 23:00,"BZN|DE-LU","PT60M",588.86,"EUR"
              22/08/2022 23:00 - 23/08/2022 00:00,"BZN|DE-LU","PT60M",545.00,"EUR"
              23/08/2022 00:00 - 23/08/2022 01:00,"BZN|DE-LU","PT60M",550.00,"EUR"
              23/08/2022 01:00 - 23/08/2022 02:00,"BZN|DE-LU","PT60M",504.73,"EUR"
              23/08/2022 02:00 - 23/08/2022 03:00,"BZN|DE-LU","PT60M",507.00,"EUR"
              23/08/2022 03:00 - 23/08/2022 04:00,"BZN|DE-LU","PT60M",500.57,"EUR"
              23/08/2022 04:00 - 23/08/2022 05:00,"BZN|DE-LU","PT60M",503.32,"EUR"
              23/08/2022 05:00 - 23/08/2022 06:00,"BZN|DE-LU","PT60M",531.02,"EUR"
              23/08/2022 06:00 - 23/08/2022 07:00,"BZN|DE-LU","PT60M",627.95,"EUR"
              23/08/2022 07:00 - 23/08/2022 08:00,"BZN|DE-LU","PT60M",668.21,"EUR"
              23/08/2022 08:00 - 23/08/2022 09:00,"BZN|DE-LU","PT60M",680.00,"EUR"
              23/08/2022 09:00 - 23/08/2022 10:00,"BZN|DE-LU","PT60M",640.10,"EUR"
              23/08/2022 10:00 - 23/08/2022 11:00,"BZN|DE-LU","PT60M",614.01,"EUR"
              23/08/2022 11:00 - 23/08/2022 12:00,"BZN|DE-LU","PT60M",551.40,"EUR"
              23/08/2022 12:00 - 23/08/2022 13:00,"BZN|DE-LU","PT60M",518.71,"EUR"
              23/08/2022 13:00 - 23/08/2022 14:00,"BZN|DE-LU","PT60M",518.46,"EUR"
              23/08/2022 14:00 - 23/08/2022 15:00,"BZN|DE-LU","PT60M",549.81,"EUR"
              23/08/2022 15:00 - 23/08/2022 16:00,"BZN|DE-LU","PT60M",572.78,"EUR"
              23/08/2022 16:00 - 23/08/2022 17:00,"BZN|DE-LU","PT60M",604.43,"EUR"
              23/08/2022 17:00 - 23/08/2022 18:00,"BZN|DE-LU","PT60M",648.15,"EUR"
