"Time","EDM: Balance"
"1657674000000","-15182.75"
"1657677600000","-14624.0625"
"1657681200000","-13916.854166666666"
"1657684800000","-12807.092050209205"
"1657688400000","-11222.866108786611"
"1657692000000","-6657.458333333333"
"1657695600000","-4760.270833333333"
"1657699200000","654.7291666666666"
"1657702800000","2039.75"
"1657706400000","3031.0625"
"1657710000000","3227.2083333333335"
"1657713600000","558.7916666666666"
"1657717200000","-4959"
"1657720800000","-2453.2708333333335"
"1657724400000","-9134.8125"
"1657728000000","-6885.125"
"1657731600000","-13491.979166666666"
"1657735200000","-19640.6875"
"1657738800000","-19546"
"1657742400000","-18102.6875"
"1657746000000","-17132.604166666668"
"1657749600000","-16523.083333333332"
"1657753200000","-16694.958333333332"
"1657756800000","-16116.333333333334"
"1657760400000","-16387.416666666668"
"1657764000000","-15722.604166666666"
"1657767600000","-15036.1875"
"1657771200000","-14130.020833333334"
"1657774800000","-11174.4375"
"1657778400000","-9146.066945606695"
"1657782000000","-4381.875"
"1657785600000","458.0208333333333"
"1657789200000","709.7916666666666"
"1657792800000","2269.3958333333335"
"1657796400000","2843.375"
"1657800000000","1588"
"1657803600000","-570.8541666666666"
"1657807200000","-890.9791666666666"
"1657810800000","-793.4583333333334"
"1657814400000","-2959.2083333333335"
"1657818000000","-13546.020833333334"
"1657821600000","-17504.6875"
"1657825200000","-18117.4375"
"1657828800000","-16623.895833333332"
"1657832400000","-15267.395833333334"
"1657836000000","-15162.333333333334"
"1657839600000","-15264.4375"
"1657843200000","-14137.625"
"1657846800000","-14535.270833333334"
"1657850400000","-14379.395833333334"
"1657854000000","-15381.395833333334"
"1657857600000","-13009.041666666666"
"1657861200000","-10355.645833333334"
"1657864800000","-4308.729166666667"
"1657868400000","143.8125"
"1657872000000","578.5625"
"1657875600000","4755.8125"
"1657879200000","13617.166666666666"
"1657882800000","14299.229166666666"
"1657886400000","15700.083333333334"
"1657890000000","10469.479166666666"
"1657893600000","10452.833333333334"
"1657897200000","5665.166666666667"
"1657900800000","257.9583333333333"
"1657904400000","-856.63179916318"
"1657908000000","-4806.020833333333"
"1657911600000","-12094.583333333334"
"1657915200000","-16160.5625"
"1657918800000","-17133.270833333332"
"1657922400000","-16487.791666666668"
"1657926000000","-14688"
"1657929600000","-14086.520833333334"
"1657933200000","-15110.291666666666"
"1657936800000","-14123.395833333334"
"1657940400000","-15446.21338912134"
"1657944000000","-11803.8125"
"1657947600000","-7642.708333333333"
"1657951200000","-1138.4375"
"1657954800000","1240.4583333333333"
"1657958400000","4667.9375"
"1657962000000","15790.1875"
"1657965600000","24560.8125"
"1657969200000","27380.708333333332"
"1657972800000","20465.583333333332"
"1657976400000","12539.375"
"1657980000000","14822.875"
"1657983600000","7763.5625"
"1657987200000","511.8541666666667"
"1657990800000","-425.7916666666667"
"1657994400000","-2212.9375"
"1657998000000","-10306.104166666666"
"1658001600000","-13525.3125"
