Total Demand [kW],PV Gen [kW],Day-ahead Price [EUR/kWh]
2.1457291666666665,29.256766666666664,0.10023
6.667291666666667,43.54542083333333,0.09959
13.166770833333334,46.4005125,0.09765
22.45585416666667,44.490275000000004,0.09736
27.49689583333333,47.45673333333333,0.09698000000000001
22.38814583333333,42.83150833333333,0.09687
19.172979166666668,36.92400416666666,0.09637000000000001
10.6238125,27.559849999999997,0.10029
0.5810833333333334,14.391174999999999,0.11356999999999999
0.055020920502092056,11.376598326359831,0.13348
-0.6104583333333333,3.626625,0.13013
-2.9096875,0.26105833333333334,0.12061
-7.124229166666667,0.0,0.11491
-7.485708333333333,0.0,0.10365
-10.796833333333334,0.0,0.08934
-11.1803125,0.0,0.08308
-10.740270833333334,0.0,0.08038
-10.8161875,0.0,0.07962000000000001
-10.789458333333334,0.0,0.07948999999999999
-10.4195625,0.0,0.08245999999999999
-11.071520833333334,0.9553708333333332,0.10592
-8.683083333333334,4.426104166666667,0.12046
-12.7474375,5.139670833333334,0.12168999999999999
-0.1189375,22.701150000000002,0.11793000000000001
-7.589666666666667,13.366979166666667,0.11001000000000001
-12.932531380753138,8.831991631799163,0.10836
-16.564208333333333,5.4473875,0.10507
-12.56694560669456,9.046903765690377,0.1028
-10.898229166666667,9.618075000000001,0.10699
-9.713333333333335,9.838891666666667,0.11569
-7.531791666666667,11.695466666666666,0.1176
-7.156541666666667,10.717354166666667,0.12329000000000001
-13.592125,3.653045833333333,0.13799
-12.665770833333333,3.4358666666666666,0.15
-14.640770833333335,0.6719833333333334,0.147
-15.772583333333333,0.04877083333333333,0.12409999999999999
-14.9578125,0.0,0.11104
-15.4579375,0.0,0.09670000000000001
-15.583729166666666,0.0,0.08796999999999999
-16.042719665271967,0.0,0.07806999999999999
-16.407125,0.0,0.07684
-15.8539375,0.0,0.07515000000000001
-15.5526875,0.0,0.07524
-11.562833333333334,0.0,0.07781
-10.741583333333335,0.25805,0.09287999999999999
-9.977875,3.1312333333333333,0.10449
-10.061333333333334,6.7396,0.10797
-4.1956875,15.234929166666669,0.10462
2.39075,31.28272916666667,0.10546
7.103145833333333,36.12624583333333,0.10238
2.878875,22.873179166666667,0.095
7.303166666666667,32.23509583333333,0.09192
7.238020833333333,32.489733333333334,0.087
14.903625,41.11160416666666,0.08320999999999999
3.2713541666666663,17.792341666666665,0.0825
0.07789583333333333,9.772679166666668,0.08815
-4.4093125,6.247025,0.09447
-4.382791666666667,2.125858333333333,0.09768
-5.665791666666667,2.4991999999999996,0.09825
-8.192125,0.2811,0.09843
-9.749791666666667,0.0,0.09669
-11.0918125,0.0,0.09198
-11.1435625,0.0,0.08473
-11.154330543933055,0.0,0.08086
-10.320520833333333,0.0,0.07575
-10.548770833333334,0.0,0.07404000000000001
-10.771833333333333,0.0,0.07287
-10.3561875,0.055012500000000006,0.07245
-7.8840625,3.11665,0.07402
-2.7396666666666665,8.154733333333333,0.08002
0.143,18.435079166666664,0.08041
2.253625,28.6960875,0.07922
8.927645833333333,35.473279166666664,0.07473
23.6566875,41.159324999999995,0.0685
31.703541666666666,44.83305,0.07003
22.56447916666667,36.216254166666666,0.06581000000000001
9.113020833333334,22.621879166666666,0.06883
25.935270833333327,38.5824375,0.0704
12.3813125,25.557129166666666,0.073
14.248041666666666,27.633229166666666,0.08131000000000001
3.1905,16.2710125,0.09315999999999999
-0.11385416666666669,8.283454166666667,0.09791
-0.3921458333333333,1.7356208333333334,0.09919
-1.2210208333333332,0.0,0.10005
-7.6870625,0.0,0.0985
-8.117791666666667,0.0,0.095
-9.487895833333335,0.0,0.0874
-11.430962343096237,0.0,0.07909000000000001
-10.684145833333334,0.0,0.07514
-11.8826875,0.0,0.07013
-10.780416666666666,0.0,0.06872
-11.603520833333334,0.0,0.06869
-9.209625,1.8852041666666668,0.06863
-7.293625,4.9430875,0.07002
0.6607291666666666,20.06382083333333,0.07156
4.334666666666667,28.85575,0.072
3.9587916666666665,28.313941666666665,0.07128
4.78775,23.344383333333333,0.07345
25.625,39.63299166666667,0.073
7.567604166666667,20.262974999999997,0.06809
15.80275,28.614929166666666,0.064
5.467020833333333,19.539408333333334,0.06522
13.690875,25.4825625,0.06798
14.9500625,27.450924999999998,0.07375
7.327520833333333,20.108416666666667,0.08084999999999999
0.2757291666666667,10.766520833333335,0.09425
-0.2908125,3.261216666666667,0.09976
-0.6726041666666667,0.1637875,0.1031
-5.219291666666667,0.0,0.10363
-7.514,0.0,0.09602
-8.544104166666665,0.0,0.0834
-9.454393305439332,0.0,0.07604000000000001
-10.83675,0.0,0.074
-10.5595,0.0,0.07292
-10.737583333333333,0.0,0.07306
-10.625958333333333,0.0687,0.07612000000000001
-7.782604166666667,3.699891666666667,0.09483
-6.074583333333333,7.710854166666667,0.10562
-0.6276666666666666,17.5708875,0.10601000000000001
-0.04745833333333334,23.575454166666663,0.1018
0.49372916666666666,26.570691666666665,0.09594
0.5460208333333334,29.484724999999997,0.09498999999999999
1.59975,32.38409583333333,0.09115999999999999
6.628708333333333,41.0043375,0.087
5.0475625,29.636525000000002,0.08647
4.914229166666667,35.113329166666674,0.08889
0.35975,23.8446,0.0917
1.774,23.048737499999998,0.09993
-0.5106458333333334,14.437775,0.10845
-1.2732916666666667,5.9215375,0.12049
-5.675333333333333,1.9652916666666667,0.11241
-10.644479166666667,0.2575125,0.1039
-14.0775625,0.0,0.10226
-12.821166666666667,0.0,0.09544
-13.859208333333333,0.0,0.08861
-12.893138075313807,0.0,0.0834
-12.281166666666666,0.0,0.08102
-13.2260625,0.0,0.07696
-12.832791666666665,0.0,0.07695
-14.5415625,0.0,0.08447
-12.913354166666666,0.09963333333333334,0.09801
-14.960145833333334,2.1639333333333335,0.10403
-19.993291666666668,2.106625,0.10987999999999999
-25.864458333333328,0.6274916666666667,0.106
-24.173,3.3774499999999996,0.10251
-23.7126875,3.3283,0.10431
-20.345791666666667,6.337266666666666,0.09939
-14.309604166666666,12.92195,0.09795999999999999
-19.133625,7.785354166666667,0.09528
-19.7630625,7.025041666666667,0.09217
-15.106020833333334,9.725733333333334,0.09192
-11.5960625,8.7054125,0.09879
-5.580083333333333,10.583712499999999,0.10376
-6.200208333333333,6.295291666666667,0.105
-10.672041666666667,2.746491666666667,0.10029
-11.318229166666667,0.1005125,0.09852
-13.081833333333334,0.0,0.09503
-10.746604166666666,0.0,0.0861
-11.151833333333334,0.0,0.078
-12.198020833333334,0.0,0.0752
-11.714854166666665,0.0,0.07286
-11.229666666666667,0.0,0.07267
-11.057270833333334,0.0,0.07438
-11.2614375,0.10751666666666668,0.07884999999999999
-8.873395833333333,2.053079166666667,0.09534000000000001
-8.373458333333334,4.856258333333333,0.10498
-13.19739495798319,6.270504201680672,0.11111
-15.610287610619467,7.034654867256637,0.11006999999999999
-18.16359728506788,5.163303167420814,0.10332
-17.558811659192827,5.340887892376681,0.10115
-10.880065789473683,9.826732456140352,0.09541
-3.620372807017544,19.80695175438597,0.08855
-7.666447368421053,14.392767543859648,0.07905
-3.2100854700854704,22.86346581196581,0.07443999999999999
-3.8453813559322034,18.24933050847458,0.07118000000000001
-7.28225,9.2551,0.08187
-16.193872340425532,2.995655319148936,0.09183
-13.688395833333335,2.07365,0.09345999999999999
-15.554145833333333,0.6568083333333333,0.09433
-15.360979166666667,0.0,0.08811
-14.093041666666666,0.0,0.0855
-11.211729166666666,0.0,0.07568000000000001
-11.707895833333334,0.0,0.07795
-11.379791666666666,0.0,0.07683
-10.553104166666666,0.0,0.07581
-11.665,0.0,0.07572
-10.667625,0.0,0.078
-11.405145833333334,0.0,0.08144
-11.582354166666667,0.16475416666666667,0.09774
-12.300895833333334,2.141208333333333,0.105
-16.46935416666667,4.6740625,0.105
-16.3354375,6.257408333333334,0.10317
-14.669791666666667,7.687774999999999,0.10123
-6.836416666666667,17.025570833333337,0.10083
-4.093604166666666,18.620908333333333,0.09479000000000001
1.7549166666666667,30.1260125,0.09086
2.3241041666666664,33.265479166666665,0.085
-2.927333333333333,18.99893333333333,0.07998000000000001
2.246583333333333,28.993,0.07812000000000001
4.2604375,31.397879166666666,0.09061
-0.039479166666666655,10.470983333333333,0.09464
-3.6407291666666666,4.744395833333333,0.09670000000000001
-8.096041666666666,4.19655,0.0963
-15.549729166666665,0.1124,0.09190999999999999
-17.3403125,0.0,0.09086
-14.123729166666665,0.0,0.08517
-13.558229166666665,0.0,0.07914
-12.463284518828452,0.0,0.07490999999999999
-13.3411875,0.0,0.07313
-11.8325625,0.0,0.07181
-14.757583333333335,0.0,0.07262
-12.016333333333334,0.0033875000000000003,0.07673
-11.479479166666666,1.9949541666666668,0.09387999999999999
-7.901270833333333,7.558470833333334,0.10187
-4.626770833333333,14.629733333333334,0.10159
-0.3696652719665272,23.481297071129706,0.09791
2.0771458333333332,27.335816666666666,0.09337000000000001
1.51675,29.2556625,0.09042
6.124625,34.46265416666667,0.08906
0.5326666666666666,20.750858333333333,0.07801000000000001
5.080604166666667,38.187,0.07415000000000001
3.0900625,28.906908333333334,0.07028
-0.0821875,22.350587500000003,0.07126
2.663833333333333,25.2245625,0.07791
1.2033333333333334,19.624724999999998,0.09
-3.8935208333333335,6.700425,0.09693
-7.0716875,3.5410125,0.09693
-12.358354166666667,0.17747083333333333,0.09490000000000001
-13.997979166666665,0.0,0.09117
-13.5059375,0.0,0.08117
-13.114333333333335,0.0,0.07287
-13.2819375,0.0,0.07001
-13.097458333333334,0.0,0.06602
-12.826104166666665,0.0,0.06038
-13.699291666666666,0.0,0.057479999999999996
-12.997729166666666,0.0,0.05686
-11.193770833333334,1.9176375,0.062270000000000006
-7.895458333333333,5.947195833333333,0.07008
-2.7710416666666666,12.270095833333333,0.07556
-3.9541458333333335,9.503841666666666,0.07384
-1.0375,13.360529166666668,0.0701
-0.829875,13.7014,0.06672
1.0850625,21.241041666666668,0.05565
0.1277708333333333,15.6829,0.048229999999999995
1.4326458333333332,24.33129166666667,0.03008
0.06264583333333333,13.768216666666667,0.01692
4.0553333333333335,29.475099999999998,0.02901
0.4690833333333333,16.011908333333334,0.05107
-0.109625,9.535595833333334,0.06803000000000001
-0.46147916666666666,4.690733333333333,0.07756
-2.744375,2.624029166666667,0.08106000000000001
-13.008229166666666,0.17420833333333335,0.07811
-13.861145833333333,0.0,0.07562
-13.493083333333335,0.0,0.06703
-13.251416666666666,0.0,0.062299999999999994
-12.772645833333334,0.0,0.05575
-13.109104166666667,0.0,0.05086
-13.228166666666667,0.0,0.05017
-13.970833333333333,0.0,0.04549
-13.558270833333333,0.0016541666666666666,0.046329999999999996
-11.13,2.1614875000000002,0.05083
-6.068708333333333,7.7018625,0.055490000000000005
-0.4900625,17.345299999999998,0.05482
1.8709791666666666,27.992858333333334,0.04657
6.68525,36.3081875,0.03533
18.314270833333328,41.45485,0.02578
27.572979166666666,44.35800416666667,0.019559999999999998
30.877833333333328,45.65920416666667,0.0001
27.605770833333327,44.272779166666666,-0.0010400000000000001
24.172770833333328,40.998754166666664,-0.005
21.8018125,35.88582916666667,1e-05
12.105270833333334,28.041016666666664,0.0225
3.8304166666666664,18.750304166666666,0.05802
-0.4922083333333333,9.914529166666668,0.07462
-0.723875,3.036016666666667,0.07992
-1.2889791666666668,0.1352375,0.08503
-8.340479166666666,0.0,0.09419
-11.498958333333334,0.0,0.09112999999999999
-13.110958333333334,0.0,0.0731
-13.980729166666666,0.0,0.06720000000000001
-13.5916875,0.0,0.0644
-12.779791666666666,0.0,0.06483
-12.240729166666666,0.0,0.06572
-12.348354166666667,0.0,0.07348
-10.905833333333334,1.9987249999999999,0.0953
-8.384811715481172,7.424150627615063,0.1
-2.253430962343096,16.709585774058578,0.10504999999999999
0.28702083333333334,27.589412499999998,0.09899
1.3948125,36.35005,0.095
4.525666666666667,41.4479375,0.09309999999999999
9.241270833333333,32.52145833333333,0.08936
11.719769874476988,39.31620920502092,0.08348
14.385666666666665,41.008058333333324,0.07840000000000001
13.9685,41.209199999999996,0.07795
12.968645833333333,35.9072375,0.08511
9.199479166666666,27.847475,0.0937
2.655770833333333,18.467804166666664,0.1
0.0849375,9.524183333333333,0.11
-1.2379791666666669,2.6383125,0.1152
-3.7523125,0.07191249999999999,0.11001999999999999
-10.208625,0.0,0.10386
-12.307583333333334,0.0,0.09778
-13.344291666666667,0.0,0.0857
-13.758166666666666,0.0,0.08131000000000001
-13.106395833333334,0.0,0.07970000000000001
-13.132583333333335,0.0,0.07737999999999999
-13.170520833333335,0.0,0.07793000000000001
-13.129145833333334,0.0,0.0809
-11.754937238493723,2.18463179916318,0.09903
-8.4084375,7.3973,0.11485
-2.1198125,16.062466666666666,0.11136
0.28860416666666666,26.704025,0.10211
2.308333333333333,35.06585416666666,0.09301000000000001
6.402229166666667,38.853966666666665,0.08892
14.959708333333333,45.21535833333333,0.085
15.706375,46.034220833333336,0.0783
18.924458333333327,44.43759166666667,0.07587
14.935983263598326,40.70107112970711,0.07845
11.735666666666667,36.19531666666666,0.0803
7.8875,28.495641666666664,0.08652
1.4243933054393305,18.85673640167364,0.09834
-0.07625,9.820775,0.106
-0.98325,2.976525,0.11270000000000001
-4.521333333333333,0.09942916666666667,0.10997
-9.735833333333334,0.0,0.106
-13.017041666666666,0.0,0.091
-13.224166666666665,0.0,0.08201
-13.674166666666666,0.0,0.07818000000000001
-13.130791666666665,0.0,0.07615000000000001
-13.5024375,0.0,0.0765
-13.188958333333334,0.0,0.07629999999999999
-12.959145833333334,0.0,0.08
-12.611020833333335,1.9921208333333327,0.09326000000000001
-9.213541666666666,7.479941666666667,0.10656
-5.116916666666667,16.39439583333333,0.10845
-0.2464375,27.83575833333333,0.09591
1.4793958333333332,36.648741666666666,0.08707
4.469729166666667,42.31860833333333,0.07998000000000001
15.2453125,45.27350833333333,0.07961
11.9125625,43.265054166666665,0.07644
13.393604166666666,44.402837500000004,0.07593000000000001
10.738375,40.4140625,0.07704000000000001
9.4845625,34.868854166666665,0.08263
4.316041666666667,26.919691666666665,0.09073
0.3786875,17.943325,0.10178
-0.8274791666666667,8.7335875,0.11359
-2.752740585774059,2.591811715481172,0.11144
-9.577645833333333,0.08402916666666667,0.11
-13.719395833333333,0.0,0.10459
-13.512666666666666,0.0,0.0955
-13.412395833333333,0.0,0.08301
-14.975979166666667,0.0,0.07736
-13.912458333333333,0.0,0.07598999999999999
-12.597833333333334,0.0,0.07501000000000001
-13.238729166666666,0.0,0.07412
-13.944979166666666,0.0,0.07809999999999999
-11.8114375,1.9458250000000001,0.09506
-8.959729166666666,7.0589375,0.10377
-4.611270833333333,15.8471875,0.10525
0.17716101694915257,26.62546186440678,0.09692
1.4776875,35.22612916666667,0.08807999999999999
4.541625,40.73459166666667,0.08537
13.826770833333335,43.93305416666667,0.08131999999999999
13.7404375,44.65298333333333,0.07859000000000001
14.0330625,42.71851666666667,0.07564
12.158104166666666,38.832550000000005,0.074
8.04175,33.673587500000004,0.07992
3.544833333333333,25.674758333333333,0.08798
0.3608541666666667,16.691604166666668,0.09595999999999999
0.09583333333333331,9.278279166666668,0.102
-1.2295833333333333,3.0605,0.105
-4.763479166666667,0.10541666666666669,0.10203
-11.689145833333335,0.0,0.09706000000000001
-13.4608125,0.0,0.08394
-13.219,0.0,0.08603
-13.0265625,0.0,0.08009999999999999
-12.964083333333335,0.0,0.07648999999999999
-12.688208333333334,0.0,0.0751
-12.837770833333334,0.0,0.07667
-12.763145833333335,0.0,0.08303
-11.703625,1.7383833333333334,0.09442
-8.681166666666666,6.868683333333333,0.10563
-5.195125,15.663570833333331,0.10690999999999999
0.1868125,26.586825,0.09806000000000001
0.1973958333333333,35.14205416666667,0.09301000000000001
2.3950625,40.77343333333333,0.08995
15.101604166666666,43.922783333333335,0.08809
20.9785625,43.80578333333333,0.07919
19.634666666666668,42.260854166666654,0.07451
15.906791666666667,38.90247083333333,0.07501000000000001
11.3248125,33.40410833333333,0.07579999999999999
5.432166666666667,25.60601666666666,0.08545
-0.02170833333333333,13.994308333333333,0.09355
-0.6511666666666667,8.854620833333332,0.10342
-4.274875,2.5323708333333332,0.10601000000000001
-10.336,0.029245833333333332,0.09972
-12.3283125,0.0,0.09515000000000001
-14.126458333333334,0.0,0.08992
-13.659833333333333,0.0,0.085
-13.907907949790795,0.0,0.08042
-14.299104166666666,0.0,0.07629999999999999
-14.031041666666667,0.0,0.07128
-13.957583333333334,0.0,0.07033
-14.4251875,0.0,0.06987
-13.724645833333334,0.5432791666666666,0.0713
-9.794416666666667,5.0193916666666665,0.07586
-12.305020833333334,2.0779541666666668,0.0783
-8.92125,5.4078125,0.07881
-2.099125,19.113025,0.07553
5.2405625,35.7839375,0.07203
9.794270833333334,42.448604166666655,0.0703
9.738666666666665,29.5407125,0.06404
18.484395833333327,35.268145833333335,0.0631
7.298,22.912116666666666,0.06501
4.914479166666667,21.467337500000003,0.06891
1.4905416666666667,15.223591666666668,0.07772
-0.030354166666666668,14.315125,0.08506999999999999
-0.718375,6.110508333333334,0.09021
-1.2202291666666667,3.585116666666667,0.09004000000000001
-6.524875,0.0660125,0.087
-10.604291666666667,0.0,0.0795
-13.9474375,0.0,0.0724
-13.553333333333335,0.0,0.05906
-14.0855,0.0,0.054240000000000003
-14.061875,0.0,0.053509999999999995
-13.962875,0.0,0.04906
-14.4445,0.0,0.04909
-13.929125,0.0,0.049100000000000005
-13.347041666666666,1.27665,0.04908
-11.2350625,3.1984333333333335,0.04915
-3.244395833333333,11.991170833333333,0.053579999999999996
2.471,29.280670833333332,0.05241
6.198229166666667,34.62522083333333,0.049229999999999996
6.306854166666667,31.987762500000002,0.0503
11.964625,31.557608333333334,0.0499
24.391645833333328,40.95509583333333,0.04856
23.095083333333328,39.37845416666667,0.046740000000000004
21.03325,37.425533333333334,0.047850000000000004
7.924,21.7609375,0.04965
0.9266875,10.816479166666666,0.06717000000000001
-0.3138125,9.179966666666667,0.0804
-0.3264583333333333,7.391541666666667,0.08777
-5.0421875,1.2323333333333333,0.09146
-10.137854166666665,0.0018125,0.09185
-12.643979166666666,0.0,0.09186
-13.4766875,0.0,0.08593
-13.060208333333334,0.0,0.07540000000000001
-13.418666666666667,0.0,0.0726
-13.562666666666667,0.0,0.06994
-13.762583333333334,0.0,0.06906999999999999
-13.6494375,0.0,0.07244
-13.730666666666666,0.0,0.07644
-12.831604166666667,0.795025,0.09054000000000001
-12.3165625,4.4082333333333334,0.09996
-12.913166666666665,7.551933333333333,0.102
-0.8650833333333334,27.219716666666667,0.09906000000000001
2.4490625,33.5860625,0.09168000000000001
3.794875,36.746716666666664,0.08998
7.220543933054393,41.90322175732218,0.08683
12.167,43.51794583333333,0.0824
-1.0002708333333334,13.427475000000001,0.08199
2.713458333333333,37.628949999999996,0.08343
-0.3410833333333333,23.15100833333333,0.08341
0.947625,24.611258333333332,0.09173
-2.570145833333333,2.9890250000000003,0.10341
-8.395916666666666,4.609070833333333,0.109
-14.2351875,3.5630416666666664,0.109
-18.404375,0.011208333333333334,0.10482
-17.68452083333333,0.0,0.095
-14.872583333333335,0.0,0.08394
-14.7173125,0.0,0.08008
-14.47307531380753,0.0,0.07529999999999999
-14.327625,0.0,0.07255
-14.368041666666667,0.0,0.07217
-15.099645833333334,0.0,0.07102
-13.971270833333334,0.0,0.07601999999999999
-12.522479166666667,1.5226708333333332,0.09115000000000001
-7.473104166666667,9.066304166666669,0.09992
-6.028535564853557,12.936715481171548,0.10098
-1.8843125,21.402516666666664,0.08927
1.698125,34.709691666666664,0.08408
2.9082916666666665,36.241775000000004,0.08367000000000001
0.03173640167364017,21.5882050209205,0.083
0.04177083333333333,27.196975,0.07943
3.346333333333333,34.70896666666667,0.078
0.7605625,24.930458333333327,0.0798
0.7778125,20.9535875,0.08286
-0.8621458333333334,13.1118375,0.09275
-2.1526666666666667,11.02244583333333,0.10144
-8.330520833333335,4.791183333333334,0.11194
-16.78833333333333,1.2322208333333333,0.10779000000000001
-17.65502083333333,0.0113875,0.10474
-17.43104166666667,0.0,0.09398999999999999
-17.512875,0.0,0.08142
-16.729916666666668,0.0,0.08259
-14.201854166666665,0.0,0.07540999999999999
-15.019645833333334,0.0,0.0711
-15.323916666666666,0.0,0.07404000000000001
-14.8229375,0.0,0.07440999999999999
-14.472604166666667,0.0,0.07681
-12.97825,1.6985541666666666,0.09492
-11.933895833333334,4.0375625,0.10929000000000001
-16.485,6.505221757322176,0.11186
-15.083729166666666,10.094291666666667,0.09495
-8.569416666666665,17.546458333333334,0.08508
-8.874895397489539,18.398200836820084,0.08001000000000001
2.3499166666666667,39.3110625,0.07103
4.615458333333333,42.59697083333333,0.06079
1.6786458333333332,30.3677,0.05862
-4.410291666666667,6.816754166666667,0.05636
-0.9620625,26.0174125,0.0546
-1.5519583333333333,19.245979166666668,0.06414
-7.261416666666667,8.765191666666668,0.08129
-11.796666666666667,5.856841666666666,0.09112999999999999
-15.971916666666665,0.88915,0.09493
-17.63564583333333,0.007741666666666667,0.08826
-17.72745833333333,0.0,0.08302
-18.09779166666667,0.0,0.07149
-16.918368644067797,0.0,0.05558
-16.313933054393306,0.0,0.0501
-13.415708333333335,0.0,0.04598
-13.274395833333333,0.0,0.043429999999999996
-13.4485625,0.0,0.04471
-13.5285625,0.0,0.05085
-13.510458333333334,0.41251666666666664,0.05967
-12.941729166666667,3.605675,0.06923
-14.206833333333334,9.424850000000001,0.06594
-3.638033472803347,22.108602510460248,0.04859
3.2971041666666667,40.15204583333333,0.00983
